n_levels,seed,curve_id,vr_class,late_va_min,late_bias_fit_minus_target,late_target_range,late_pred_range,late_valley_count,late_valley_lift_mean,is_high_vr
5,0,5,10.0,60.0,-0.011561772445353067,1.5959999561309814,1.543274462223053,1,0.002297341823577881,True
5,1,1,0.0,60.0,-0.016526041961297755,0.6150000095367432,0.9186441898345947,1,0.12880825996398926,False
5,1,2,4.0,60.0,-0.002536919058823004,1.0489999055862427,1.054887294769287,1,0.07396626472473145,False
5,1,3,6.0,60.0,-0.0003311488686538324,1.439000129699707,1.3137084245681763,1,0.10776472091674805,False
5,1,4,8.0,60.0,-0.007311075198941115,1.5730000138282776,1.4568108320236206,1,0.062409281730651855,True
5,1,5,10.0,60.0,-0.011561772445353067,1.5959999561309814,1.543274462223053,1,0.002297341823577881,True
5,2,1,0.0,60.0,-0.016526041961297755,0.6150000095367432,0.9186441898345947,1,0.12880825996398926,False
5,2,2,4.0,60.0,-0.002536919058823004,1.0489999055862427,1.054887294769287,1,0.07396626472473145,False
5,2,3,6.0,60.0,-0.0003311488686538324,1.439000129699707,1.3137084245681763,1,0.10776472091674805,False
5,2,4,8.0,60.0,-0.007311075198941115,1.5730000138282776,1.4568108320236206,1,0.062409281730651855,True
5,2,5,10.0,60.0,-0.011561772445353067,1.5959999561309814,1.543274462223053,1,0.002297341823577881,True
6,0,1,0.0,60.0,-0.016285419464111328,0.6150000095367432,0.9206080436706543,1,0.12943458557128906,False
6,0,2,4.0,60.0,-0.002082298441631038,1.0489999055862427,1.0560331344604492,1,0.07201015949249268,False
6,0,3,6.0,60.0,-0.0009096686433001263,1.439000129699707,1.319905161857605,1,0.10697126388549805,False
6,0,4,8.0,60.0,-0.008246901558666694,1.5730000138282776,1.4628770351409912,1,0.06342154741287231,True
6,0,5,10.0,60.0,-0.011520882205265323,1.5959999561309814,1.5423318147659302,1,0.010676264762878418,True
6,1,1,0.0,60.0,-0.016285419464111328,0.6150000095367432,0.9206080436706543,1,0.12943458557128906,False
6,1,2,4.0,60.0,-0.002082298441631038,1.0489999055862427,1.0560331344604492,1,0.07201015949249268,False
6,1,3,6.0,60.0,-0.0009096686433001263,1.439000129699707,1.319905161857605,1,0.10697126388549805,False
6,1,4,8.0,60.0,-0.008246901558666694,1.5730000138282776,1.4628770351409912,1,0.06342154741287231,True
6,1,5,10.0,60.0,-0.011520882205265323,1.5959999561309814,1.5423318147659302,1,0.010676264762878418,True
6,2,1,0.0,60.0,-0.016285419464111328,0.6150000095367432,0.9206080436706543,1,0.12943458557128906,False
6,2,2,4.0,60.0,-0.002082298441631038,1.0489999055862427,1.0560331344604492,1,0.07201015949249268,False
6,2,3,6.0,60.0,-0.0009096686433001263,1.439000129699707,1.319905161857605,1,0.10697126388549805,False
