n_levels,seed,vr_class,curve_count,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,flatline_guard_pass
1,0,0.0,1,0.07489870999557018,0.052621517176105956,0.03891270030416278,True
1,0,4.0,1,0.05425067781481443,0.045323657805936265,0.05400167976990757,True
1,0,8.0,1,0.060028435025997175,0.055554033127032915,0.07016244929350682,True
1,0,10.0,1,0.06995700579342555,0.055061666245062965,0.05803847576889198,True
1,1,0.0,1,0.07489870999557018,0.052621517176105956,0.03891270030416278,True
1,1,4.0,1,0.05425067781481443,0.045323657805936265,0.05400167976990757,True
1,1,8.0,1,0.060028435025997175,0.055554033127032915,0.07016244929350682,True
1,1,10.0,1,0.06995700579342555,0.055061666245062965,0.05803847576889198,True
1,2,0.0,1,0.07489870999557018,0.052621517176105956,0.03891270030416278,True
1,2,4.0,1,0.05425067781481443,0.045323657805936265,0.05400167976990757,True
1,2,8.0,1,0.060028435025997175,0.055554033127032915,0.07016244929350682,True
1,2,10.0,1,0.06995700579342555,0.055061666245062965,0.05803847576889198,True
2,0,0.0,1,0.07422413714348183,0.048916180444950975,0.034848695508180226,True
2,0,4.0,1,0.05348273338210055,0.040675869432987816,0.0463785778633599,True
2,0,8.0,1,0.05915987841517187,0.052662132858687385,0.06536346196231338,True
2,0,10.0,1,0.06981835735542008,0.05646737106377043,0.05398385078846418,True
2,1,0.0,1,0.07422413714348183,0.048916180444950975,0.034848695508180226,True
2,1,4.0,1,0.05348273338210055,0.040675869432987816,0.0463785778633599,True
2,1,8.0,1,0.05915987841517187,0.052662132858687385,0.06536346196231338,True
2,1,10.0,1,0.06981835735542008,0.05646737106377043,0.05398385078846418,True
2,2,0.0,1,0.07422413714348183,0.048916180444950975,0.034848695508180226,True
2,2,4.0,1,0.05348273338210055,0.040675869432987816,0.0463785778633599,True
2,2,8.0,1,0.05915987841517187,0.052662132858687385,0.06536346196231338,True
2,2,10.0,1,0.06981835735542008,0.05646737106377043,0.05398385078846418,True
3,0,0.0,1,0.07427274901020009,0.047201034550800755,0.032003177966057124,True
