n_levels,weights,min_weight,max_weight,top1_mass,top2_mass,hhi,effective_n_inverse_hhi,entropy,entropy_effective_n,normalized_entropy,low_weight_threshold,concentration_threshold,low_weight_count,channel_degeneracy_status,channel_degeneracy_reasons,energy_cluster_status,cluster_count,clustered_level_indices,cluster_centers_eV,cluster_spans_eV,cluster_weight_mass,clustered_level_count,effective_distinct_level_count,cluster_tolerance_eV
1,[1.0],1.0,1.0,1.0,1.0,1.0,1.0,-1.000088900581841e-12,0.9999999999989999,-1.4428232973175177e-12,0.35,0.78,0,degenerate,['top_heavy'],separated,0,[],[],[],[],0,1,0.02
2,"[0.51424516779915, 0.48575483220085003]",0.48575483220085003,0.51424516779915,0.51424516779915,1.0,0.5004058496112519,1.9983779181975303,0.6927412760242236,1.999188355664759,0.99941440353924,0.175,0.78,0,balanced,[],separated,0,[],[],[],[],0,2,0.02
3,"[0.3027762472629547, 0.49319571256637573, 0.20402804017066956]",0.20402804017066956,0.49319571256637573,0.49319571256637573,0.7959719598293304,0.37654290797637735,2.6557398342043284,1.034662438755495,2.8141561252289984,0.9417903380726392,0.11666666666666665,0.8,0,balanced,[],separated,0,[],[],[],[],0,3,0.02
4,"[0.2676926811383265, 0.47436177023706183, 0.09131491048164798, 0.16663063814296367]",0.09131491048164798,0.47436177023706183,0.47436177023706183,0.7420544513753884,0.3327826430416675,3.004964414189086,1.2237231977150769,3.399822409354235,0.882729694382163,0.0875,0.85,0,balanced,[],separated,0,[],[],[],[],0,4,0.02
5,"[0.20118280204794114, 0.45362479508574594, 0.12441966215714056, 0.06626355051093288, 0.15450919019823947]",0.06626355051093288,0.45362479508574594,0.45362479508574594,0.6548075971336871,0.28999417486977375,3.4483451277911534,1.408883965588804,4.0913867267682535,0.8753888265612059,0.06999999999999999,0.88,1,degenerate,['low_weight'],separated,0,[],[],[],[],0,5,0.02
6,"[0.14611439352439942, 0.48769938764088083, 0.11902754709486832, 0.05525796467342241, 0.056838266339755555, 0.13506244072667345]",0.05525796467342241,0.48769938764088083,0.48769938764088083,0.6338137811652802,0.2978935597431187,3.3569037238076773,1.4779617673849563,4.384000954568941,0.8248661680140067,0.05833333333333333,0.9,2,degenerate,['low_weight'],separated,0,[],[],[],[],0,6,0.02
7,"[0.10986407887139946, 0.5146158356764012, 0.10740059654191358, 0.04857694003200881, 0.05008536223353953, 0.059325110388268196, 0.11013207625646917]",0.04857694003200881,0.5146158356764012,0.5146158356764012,0.6247479119328704,0.3089512678488199,3.236756421046096,1.5315638756246621,4.625404726761246,0.7870681369169049,0.049999999999999996,0.9142857142857143,1,degenerate,['low_weight'],separated,0,[],[],[],[],0,7,0.02
8,"[0.04661809600943965, 0.16943076063583687, 0.46464371161933565, 0.07318320043552816, 0.045350845396322996, 0.04610024341083791, 0.06552002505749437, 0.08915311743520442]",0.045350845396322996,0.46464371161933565,0.46464371161933565,0.6340744722551725,0.26855267275121236,3.723664299280319,1.6674327804492541,5.298547786414716,0.801865667789945,0.04375,0.925,0,balanced,[],separated,0,[],[],[],[],0,8,0.02
