n_levels,seed,curve_id,curve_idx,vr_class,kind,ordinal,center_va,segment_rmse,segment_d1_rmse,segment_d2_rmse,extremum_position_error,extremum_amplitude_error,contrast_error
6,2,1,0,0.0,peak,1,42.5,0.023166845660973715,0.007173688861710523,0.015242398447419888,0.0,0.02712082862854004,0.03684090077877045
6,2,1,0,0.0,peak,2,53.0,0.06835647934784035,0.024898868025508048,0.023109477049682286,0.5,0.07808256149291992,0.03684090077877045
6,2,1,0,0.0,peak,3,64.0,0.09625106971263005,0.04954070196740592,0.03215013715666862,1.0,0.09947562217712402,0.03684090077877045
6,2,1,0,0.0,peak,4,75.5,0.07211439347248588,0.059084746000632064,0.04181004043218745,1.5,0.05620527267456055,0.03684090077877045
6,2,1,0,0.0,valley,1,44.0,0.01851910385545888,0.027680291280313272,0.022225433748908337,1.5,0.014476895332336426,0.03684090077877045
6,2,1,0,0.0,valley,2,55.5,0.06089475184269543,0.05650272537556139,0.03326442389599273,1.5,0.06522762775421143,0.03684090077877045
6,2,1,0,0.0,valley,3,67.0,0.10818770435962971,0.07773103606593391,0.04705682847409213,2.5,0.12034082412719727,0.03684090077877045
6,2,2,1,4.0,peak,1,42.5,0.0296943684006896,0.025260515361604185,0.03042928292469283,-0.5,-0.02278435230255127,0.06382285058498383
6,2,2,1,4.0,peak,2,53.5,0.026343692144231524,0.02554530779967005,0.044131283241169314,0.0,0.01054692268371582,0.06382285058498383
6,2,2,1,4.0,peak,3,65.0,0.02685650892282996,0.019322782559588025,0.034550870129367625,0.0,0.03268575668334961,0.06382285058498383
6,2,2,1,4.0,peak,4,77.0,0.020651537539214528,0.021491697619153656,0.041491173856206966,0.0,-0.007024526596069336,0.06382285058498383
6,2,2,1,4.0,valley,1,35.5,0.032225424396583144,0.02224411783638217,0.023097803266325212,-0.5,-0.03159594535827637,0.06382285058498383
6,2,2,1,4.0,valley,2,46.5,0.060953425256461205,0.038616916160506935,0.03412050160228239,0.0,0.06352150440216064,0.06382285058498383
6,2,2,1,4.0,valley,3,58.0,0.06597913933916102,0.05201210463081465,0.04909247600500406,0.0,0.08786094188690186,0.06382285058498383
6,2,2,1,4.0,valley,4,69.5,0.062181953605189674,0.05644294154491875,0.057573352034031,0.5,0.08901512622833252,0.06382285058498383
6,2,3,2,6.0,peak,1,32.5,0.032855487218059455,0.021902890011258645,0.012373143874219176,10.5,0.02621293067932129,0.020673036575317383
6,2,3,2,6.0,peak,2,43.0,0.03332834462594688,0.022343466156415585,0.03211209684385869,0.0,-0.0294569730758667,0.020673036575317383
6,2,3,2,6.0,peak,3,54.0,0.025464601403744742,0.021935323645855796,0.04488287840995417,0.0,-0.0016138553619384766,0.020673036575317383
6,2,3,2,6.0,peak,4,66.0,0.015325630336228833,0.019125106523407355,0.046432956611572325,0.0,-0.00542140007019043,0.020673036575317383
6,2,3,2,6.0,peak,5,77.5,0.041002259762632956,0.02560882910981671,0.04801690002753735,0.0,-0.020673036575317383,0.020673036575317383
6,2,3,2,6.0,valley,1,36.5,0.018713254952393402,0.018906027006955997,0.030777595178292122,-0.5,-0.00785607099533081,0.020673036575317383
6,2,3,2,6.0,valley,2,47.5,0.10276638744007587,0.05721607224173148,0.05890390356327507,0.0,0.12084275484085083,0.020673036575317383
6,2,3,2,6.0,valley,3,59.0,0.11298043571061349,0.0707384564828516,0.06362725344554965,0.0,0.14547181129455566,0.020673036575317383
6,2,3,2,6.0,valley,4,71.0,0.1024053106498966,0.075399739254064,0.07585743299554022,0.0,0.1352771520614624,0.020673036575317383
6,2,5,3,10.0,peak,1,34.0,0.11342363378640918,0.03321197991520726,0.015890385599226002,-0.5,0.11679834127426147,0.0650639533996582
6,2,5,3,10.0,peak,2,44.5,0.04639605096848913,0.028350232046900112,0.04109434385188839,-0.5,0.03465956449508667,0.0650639533996582
6,2,5,3,10.0,peak,3,56.0,0.049209681835571395,0.04667329950469284,0.04212168681510496,-0.5,-0.009150266647338867,0.0650639533996582
6,2,5,3,10.0,peak,4,67.5,0.05244150728776932,0.04199602490527328,0.03530390116742899,0.0,-0.0205233097076416,0.0650639533996582
6,2,5,3,10.0,valley,1,38.5,0.05053583143526341,0.028380681012219213,0.025237617993844216,-0.5,0.032608211040496826,0.0650639533996582
6,2,5,3,10.0,valley,2,50.0,0.11061587298833013,0.04736407505122919,0.0411277792687864,-0.5,0.12670743465423584,0.0650639533996582
6,2,5,3,10.0,valley,3,61.5,0.05826582452520659,0.057549139501964976,0.0405901542650024,-0.5,0.036557793617248535,0.0650639533996582
6,2,5,3,10.0,valley,4,73.0,0.05505552190579804,0.05777298286677333,0.04295463102546763,0.0,0.031332194805145264,0.0650639533996582
7,0,1,0,0.0,peak,1,42.5,0.022061075479158414,0.007363618159097051,0.014654764951493782,0.0,0.02583777904510498,0.03816971182823181
7,0,1,0,0.0,peak,2,53.0,0.06736802783332689,0.02476294843544811,0.023468724537332338,0.5,0.07610774040222168,0.03816971182823181
7,0,1,0,0.0,peak,3,64.0,0.09543935929141177,0.04860872726586729,0.030009658844499295,1.0,0.09968304634094238,0.03816971182823181
7,0,1,0,0.0,peak,4,75.5,0.07144934988013411,0.0584929491687271,0.037200096874906725,1.5,0.05675029754638672,0.03816971182823181
7,0,1,0,0.0,valley,1,44.0,0.018208613173952323,0.02785350421354282,0.021976190707428435,1.5,0.01370549201965332,0.03816971182823181
7,0,1,0,0.0,valley,2,55.5,0.060872656239241915,0.057423831111897104,0.03387445801555536,1.5,0.06587612628936768,0.03816971182823181
7,0,1,0,0.0,valley,3,67.0,0.10768245854867675,0.07815994223329017,0.047437710179355316,2.5,0.12009763717651367,0.03816971182823181
7,0,2,1,4.0,peak,1,42.5,0.029808507161857865,0.02460829914027701,0.027660686178527853,-0.5,-0.024620413780212402,0.06645486503839493
7,0,2,1,4.0,peak,2,53.5,0.025464120979660426,0.024195876586257017,0.03894931209878982,0.0,0.008735418319702148,0.06645486503839493
7,0,2,1,4.0,peak,3,65.0,0.02655298240389254,0.020853145970168612,0.041274345767027806,0.0,0.030888080596923828,0.06645486503839493
7,0,2,1,4.0,peak,4,77.0,0.02111707010332302,0.021174611819842475,0.0397500428099012,0.0,-0.008545875549316406,0.06645486503839493
7,0,2,1,4.0,valley,1,35.5,0.03282091631559701,0.02332715962989215,0.024125284967999715,-0.5,-0.032480478286743164,0.06645486503839493
7,0,2,1,4.0,valley,2,46.5,0.06036724898776079,0.038027753581393015,0.03328766318014962,0.0,0.06179690361022949,0.06645486503839493
7,0,2,1,4.0,valley,3,58.0,0.06411648435282101,0.05044212158853856,0.048608774124010344,0.0,0.08525979518890381,0.06645486503839493
7,0,2,1,4.0,valley,4,69.5,0.06141959736022766,0.05431804326636777,0.056171308536607095,0.5,0.08704602718353271,0.06645486503839493
7,0,3,2,6.0,peak,1,32.5,0.032988175282541464,0.021796887028585444,0.013542782505571796,10.5,0.027898848056793213,0.022387266159057617
7,0,3,2,6.0,peak,2,43.0,0.03363431855975818,0.022693191287127212,0.030577091573835757,0.0,-0.030358433723449707,0.022387266159057617
7,0,3,2,6.0,peak,3,54.0,0.02568564760692054,0.020946501518055962,0.03875096414865857,0.0,-0.0038787126541137695,0.022387266159057617
7,0,3,2,6.0,peak,4,66.0,0.0159913686230533,0.022839889908239052,0.05946158528041093,0.0,-0.006382465362548828,0.022387266159057617
7,0,3,2,6.0,peak,5,77.5,0.04115520405215461,0.02752899952463884,0.051431932514531285,0.0,-0.022387266159057617,0.022387266159057617
7,0,3,2,6.0,valley,1,36.5,0.02019591421927245,0.020548857368805927,0.03153723089651397,-0.5,-0.007691621780395508,0.022387266159057617
7,0,3,2,6.0,valley,2,47.5,0.10311942228444357,0.05594567981372076,0.056653273006595985,0.0,0.11973536014556885,0.022387266159057617
7,0,3,2,6.0,valley,3,59.0,0.11182572468284084,0.06859512343218248,0.062135748740266325,0.0,0.14312982559204102,0.022387266159057617
7,0,3,2,6.0,valley,4,71.0,0.10218525299899589,0.07161885283775145,0.07169005629197829,0.0,0.13416612148284912,0.022387266159057617
7,0,5,3,10.0,peak,1,34.0,0.11281803906905696,0.03282847885638218,0.015316724863573335,-0.5,0.11734205484390259,0.07030713558197021
7,0,5,3,10.0,peak,2,44.5,0.04485453216913356,0.027313245696340215,0.03348416116179972,-0.5,0.03200334310531616,0.07030713558197021
7,0,5,3,10.0,peak,3,56.0,0.04916884408276239,0.04613626874216038,0.04977346273695398,-0.5,-0.012253165245056152,0.07030713558197021
7,0,5,3,10.0,peak,4,67.5,0.05326115687651204,0.04233535875421256,0.04227703616114539,0.0,-0.023833870887756348,0.07030713558197021
7,0,5,3,10.0,valley,1,38.5,0.05205110666367808,0.030087170310566378,0.02721052993281845,-0.5,0.032254576683044434,0.07030713558197021
7,0,5,3,10.0,valley,2,50.0,0.11197571107675724,0.04756491099231672,0.041413373753824735,-0.5,0.12587618827819824,0.07030713558197021
7,0,5,3,10.0,valley,3,61.5,0.058676117700081666,0.057577161222625094,0.039070895553550304,-0.5,0.03407692909240723,0.07030713558197021
7,0,5,3,10.0,valley,4,73.0,0.05718345240038438,0.05786411921905287,0.04309988298428398,0.0,0.030020952224731445,0.07030713558197021
7,1,1,0,0.0,peak,1,42.5,0.022061075479158414,0.007363618159097051,0.014654764951493782,0.0,0.02583777904510498,0.03816971182823181
7,1,1,0,0.0,peak,2,53.0,0.06736802783332689,0.02476294843544811,0.023468724537332338,0.5,0.07610774040222168,0.03816971182823181
7,1,1,0,0.0,peak,3,64.0,0.09543935929141177,0.04860872726586729,0.030009658844499295,1.0,0.09968304634094238,0.03816971182823181
7,1,1,0,0.0,peak,4,75.5,0.07144934988013411,0.0584929491687271,0.037200096874906725,1.5,0.05675029754638672,0.03816971182823181
7,1,1,0,0.0,valley,1,44.0,0.018208613173952323,0.02785350421354282,0.021976190707428435,1.5,0.01370549201965332,0.03816971182823181
7,1,1,0,0.0,valley,2,55.5,0.060872656239241915,0.057423831111897104,0.03387445801555536,1.5,0.06587612628936768,0.03816971182823181
7,1,1,0,0.0,valley,3,67.0,0.10768245854867675,0.07815994223329017,0.047437710179355316,2.5,0.12009763717651367,0.03816971182823181
7,1,2,1,4.0,peak,1,42.5,0.029808507161857865,0.02460829914027701,0.027660686178527853,-0.5,-0.024620413780212402,0.06645486503839493
7,1,2,1,4.0,peak,2,53.5,0.025464120979660426,0.024195876586257017,0.03894931209878982,0.0,0.008735418319702148,0.06645486503839493
7,1,2,1,4.0,peak,3,65.0,0.02655298240389254,0.020853145970168612,0.041274345767027806,0.0,0.030888080596923828,0.06645486503839493
7,1,2,1,4.0,peak,4,77.0,0.02111707010332302,0.021174611819842475,0.0397500428099012,0.0,-0.008545875549316406,0.06645486503839493
7,1,2,1,4.0,valley,1,35.5,0.03282091631559701,0.02332715962989215,0.024125284967999715,-0.5,-0.032480478286743164,0.06645486503839493
7,1,2,1,4.0,valley,2,46.5,0.06036724898776079,0.038027753581393015,0.03328766318014962,0.0,0.06179690361022949,0.06645486503839493
7,1,2,1,4.0,valley,3,58.0,0.06411648435282101,0.05044212158853856,0.048608774124010344,0.0,0.08525979518890381,0.06645486503839493
7,1,2,1,4.0,valley,4,69.5,0.06141959736022766,0.05431804326636777,0.056171308536607095,0.5,0.08704602718353271,0.06645486503839493
7,1,3,2,6.0,peak,1,32.5,0.032988175282541464,0.021796887028585444,0.013542782505571796,10.5,0.027898848056793213,0.022387266159057617
7,1,3,2,6.0,peak,2,43.0,0.03363431855975818,0.022693191287127212,0.030577091573835757,0.0,-0.030358433723449707,0.022387266159057617
