n_levels,seed,weights,min_weight,max_weight,top1_mass,top2_mass,tail_mass_excluding_top1,hhi,effective_n_inverse_hhi,entropy,entropy_effective_n,normalized_entropy,low_weight_threshold,concentration_threshold,low_weight_count,extra_weight_mass_beyond_k4,max_extra_level_weight,n_extra_levels_under_threshold,concentration_status
1,0,[1.0],1.0,1.0,1.0,1.0,0.0,1.0,1.0,-1.000088900581841e-12,0.9999999999989999,-1.4428232973175177e-12,0.35,0.78,0,0.0,0.0,0,top_heavy
2,0,"[0.51424516779915, 0.48575483220085003]",0.48575483220085003,0.51424516779915,0.51424516779915,1.0,0.48575483220085003,0.5004058496112519,1.9983779181975303,0.6927412760242236,1.999188355664759,0.99941440353924,0.175,0.78,0,0.0,0.0,0,balanced
3,0,"[0.3027762472629547, 0.49319571256637573, 0.20402804017066956]",0.20402804017066956,0.49319571256637573,0.49319571256637573,0.7959719598293304,0.5068042874336243,0.37654290797637735,2.6557398342043284,1.034662438755495,2.8141561252289984,0.9417903380726392,0.11666666666666665,0.8,0,0.0,0.0,0,balanced
4,0,"[0.2676926811383265, 0.47436177023706183, 0.09131491048164798, 0.16663063814296367]",0.09131491048164798,0.47436177023706183,0.47436177023706183,0.7420544513753884,0.5256382297629382,0.3327826430416675,3.004964414189086,1.2237231977150769,3.399822409354235,0.882729694382163,0.0875,0.85,0,0.0,0.0,0,balanced
5,0,"[0.20118280204794114, 0.45362479508574594, 0.12441966215714056, 0.06626355051093288, 0.15450919019823947]",0.06626355051093288,0.45362479508574594,0.45362479508574594,0.6548075971336871,0.5463752049142541,0.28999417486977375,3.4483451277911534,1.408883965588804,4.0913867267682535,0.8753888265612059,0.06999999999999999,0.88,1,0.15450919019823947,0.15450919019823947,0,balanced
6,0,"[0.14611439352439942, 0.48769938764088083, 0.11902754709486832, 0.05525796467342241, 0.056838266339755555, 0.13506244072667345]",0.05525796467342241,0.48769938764088083,0.48769938764088083,0.6338137811652802,0.5123006123591192,0.2978935597431187,3.3569037238076773,1.4779617673849563,4.384000954568941,0.8248661680140067,0.05833333333333333,0.9,2,0.191900707066429,0.13506244072667345,1,extra_level_degenerate
7,0,"[0.10986407887139946, 0.5146158356764012, 0.10740059654191358, 0.04857694003200881, 0.05008536223353953, 0.059325110388268196, 0.11013207625646917]",0.04857694003200881,0.5146158356764012,0.5146158356764012,0.6247479119328704,0.48538416432359877,0.3089512678488199,3.236756421046096,1.5315638756246621,4.625404726761246,0.7870681369169049,0.049999999999999996,0.9142857142857143,1,0.2195425488782769,0.11013207625646917,0,balanced
8,0,"[0.04661809600943965, 0.16943076063583687, 0.46464371161933565, 0.07318320043552816, 0.045350845396322996, 0.04610024341083791, 0.06552002505749437, 0.08915311743520442]",0.045350845396322996,0.46464371161933565,0.46464371161933565,0.6340744722551725,0.5353562883806644,0.26855267275121236,3.723664299280319,1.6674327804492541,5.298547786414716,0.801865667789945,0.04375,0.925,0,0.24612423129985972,0.08915311743520442,0,balanced
