n_levels,seed,curve_id,vr_class,late_va_min,late_bias_fit_minus_target,late_target_range,late_pred_range,late_valley_count,late_valley_lift_mean,is_high_vr
1,0,1,0.0,60.0,-0.03164435596000857,0.6150000095367432,0.9235587120056152,1,0.10042142868041992,False
1,0,2,4.0,60.0,-0.01267115081228861,1.0489999055862427,1.0717434883117676,1,0.10736870765686035,False
1,0,3,6.0,60.0,-0.0031592206257145578,1.439000129699707,1.311891794204712,1,0.17587292194366455,False
1,0,5,10.0,60.0,-0.004485977132145952,1.5959999561309814,1.5075896680355072,1,0.09958791732788086,True
1,1,1,0.0,60.0,-0.03164435596000857,0.6150000095367432,0.9235587120056152,1,0.10042142868041992,False
1,1,2,4.0,60.0,-0.01267115081228861,1.0489999055862427,1.0717434883117676,1,0.10736870765686035,False
1,1,3,6.0,60.0,-0.0031592206257145578,1.439000129699707,1.311891794204712,1,0.17587292194366455,False
1,1,5,10.0,60.0,-0.004485977132145952,1.5959999561309814,1.5075896680355072,1,0.09958791732788086,True
1,2,1,0.0,60.0,-0.03164435596000857,0.6150000095367432,0.9235587120056152,1,0.10042142868041992,False
1,2,2,4.0,60.0,-0.01267115081228861,1.0489999055862427,1.0717434883117676,1,0.10736870765686035,False
1,2,3,6.0,60.0,-0.0031592206257145578,1.439000129699707,1.311891794204712,1,0.17587292194366455,False
1,2,5,10.0,60.0,-0.004485977132145952,1.5959999561309814,1.5075896680355072,1,0.09958791732788086,True
2,0,1,0.0,60.0,-0.021669323851422565,0.6150000095367432,0.9173457622528076,1,0.11158633232116699,False
2,0,2,4.0,60.0,-0.00833661963300007,1.0489999055862427,1.0484908819198608,1,0.11895358562469482,False
2,0,3,6.0,60.0,-0.0016885414356138649,1.439000129699707,1.2692831754684448,1,0.18734467029571533,False
2,0,5,10.0,60.0,-0.015023560785665744,1.5959999561309814,1.4494516551494598,1,0.09621971845626831,True
2,1,1,0.0,60.0,-0.021669323851422565,0.6150000095367432,0.9173457622528076,1,0.11158633232116699,False
2,1,2,4.0,60.0,-0.00833661963300007,1.0489999055862427,1.0484908819198608,1,0.11895358562469482,False
2,1,3,6.0,60.0,-0.0016885414356138649,1.439000129699707,1.2692831754684448,1,0.18734467029571533,False
2,1,5,10.0,60.0,-0.015023560785665744,1.5959999561309814,1.4494516551494598,1,0.09621971845626831,True
2,2,1,0.0,60.0,-0.021669323851422565,0.6150000095367432,0.9173457622528076,1,0.11158633232116699,False
2,2,2,4.0,60.0,-0.00833661963300007,1.0489999055862427,1.0484908819198608,1,0.11895358562469482,False
2,2,3,6.0,60.0,-0.0016885414356138649,1.439000129699707,1.2692831754684448,1,0.18734467029571533,False
2,2,5,10.0,60.0,-0.015023560785665744,1.5959999561309814,1.4494516551494598,1,0.09621971845626831,True
3,0,1,0.0,60.0,-0.018911076755058473,0.6150000095367432,0.9141998291015625,1,0.11136817932128906,False
3,0,2,4.0,60.0,-0.008197781516284478,1.0489999055862427,1.0516096353530884,1,0.12226080894470215,False
3,0,3,6.0,60.0,-0.001295467702353873,1.439000129699707,1.273307204246521,1,0.19360744953155518,False
3,0,5,10.0,60.0,-0.018251585524256635,1.5959999561309814,1.4604311287403107,1,0.10345596075057983,True
3,1,1,0.0,60.0,-0.018911076755058473,0.6150000095367432,0.9141998291015625,1,0.11136817932128906,False
3,1,2,4.0,60.0,-0.008197781516284478,1.0489999055862427,1.0516096353530884,1,0.12226080894470215,False
3,1,3,6.0,60.0,-0.001295467702353873,1.439000129699707,1.273307204246521,1,0.19360744953155518,False
3,1,5,10.0,60.0,-0.018251585524256635,1.5959999561309814,1.4604311287403107,1,0.10345596075057983,True
3,2,1,0.0,60.0,-0.018911076755058473,0.6150000095367432,0.9141998291015625,1,0.11136817932128906,False
3,2,2,4.0,60.0,-0.008197781516284478,1.0489999055862427,1.0516096353530884,1,0.12226080894470215,False
3,2,3,6.0,60.0,-0.001295467702353873,1.439000129699707,1.273307204246521,1,0.19360744953155518,False
3,2,5,10.0,60.0,-0.018251585524256635,1.5959999561309814,1.4604311287403107,1,0.10345596075057983,True
4,0,1,0.0,60.0,-0.019573979261444836,0.6150000095367432,0.9040749073028564,1,0.11756563186645508,False
4,0,2,4.0,60.0,-0.0033870441157643387,1.0489999055862427,1.0368481874465942,1,0.07816684246063232,False
4,0,3,6.0,60.0,0.0021891186876994806,1.439000129699707,1.2870641946792603,1,0.1262589693069458,False
4,0,5,10.0,60.0,-0.011923362569111149,1.5959999561309814,1.4933405220508575,1,0.02309870719909668,True
4,1,1,0.0,60.0,-0.019573979261444836,0.6150000095367432,0.9040749073028564,1,0.11756563186645508,False
4,1,2,4.0,60.0,-0.0033870441157643387,1.0489999055862427,1.0368481874465942,1,0.07816684246063232,False
4,1,3,6.0,60.0,0.0021891186876994806,1.439000129699707,1.2870641946792603,1,0.1262589693069458,False
4,1,5,10.0,60.0,-0.011923362569111149,1.5959999561309814,1.4933405220508575,1,0.02309870719909668,True
4,2,1,0.0,60.0,-0.019573979261444836,0.6150000095367432,0.9040749073028564,1,0.11756563186645508,False
4,2,2,4.0,60.0,-0.0033870441157643387,1.0489999055862427,1.0368481874465942,1,0.07816684246063232,False
4,2,3,6.0,60.0,0.0021891186876994806,1.439000129699707,1.2870641946792603,1,0.1262589693069458,False
4,2,5,10.0,60.0,-0.011923362569111149,1.5959999561309814,1.4933405220508575,1,0.02309870719909668,True
5,0,1,0.0,60.0,-0.018395418074072863,0.6150000095367432,0.9027290344238281,1,0.12105822563171387,False
5,0,2,4.0,60.0,-0.0025695765890726228,1.0489999055862427,1.0370919704437256,1,0.08364725112915039,False
5,0,3,6.0,60.0,0.0031629713570199363,1.439000129699707,1.2838068008422852,1,0.13089752197265625,False
5,0,5,10.0,60.0,-0.012661652594077878,1.5959999561309814,1.50081467628479,1,0.025187909603118896,True
5,1,1,0.0,60.0,-0.018395418074072863,0.6150000095367432,0.9027290344238281,1,0.12105822563171387,False
5,1,2,4.0,60.0,-0.0025695765890726228,1.0489999055862427,1.0370919704437256,1,0.08364725112915039,False
5,1,3,6.0,60.0,0.0031629713570199363,1.439000129699707,1.2838068008422852,1,0.13089752197265625,False
5,1,5,10.0,60.0,-0.012661652594077878,1.5959999561309814,1.50081467628479,1,0.025187909603118896,True
5,2,1,0.0,60.0,-0.018395418074072863,0.6150000095367432,0.9027290344238281,1,0.12105822563171387,False
5,2,2,4.0,60.0,-0.0025695765890726228,1.0489999055862427,1.0370919704437256,1,0.08364725112915039,False
5,2,3,6.0,60.0,0.0031629713570199363,1.439000129699707,1.2838068008422852,1,0.13089752197265625,False
5,2,5,10.0,60.0,-0.012661652594077878,1.5959999561309814,1.50081467628479,1,0.025187909603118896,True
6,0,1,0.0,60.0,-0.01829015917894317,0.6150000095367432,0.9040038585662842,1,0.12034082412719727,False
6,0,2,4.0,60.0,-0.002924107923740294,1.0489999055862427,1.0378044843673706,1,0.08901512622833252,False
6,0,3,6.0,60.0,0.0011253298782720798,1.439000129699707,1.287150263786316,1,0.1352771520614624,False
6,0,5,10.0,60.0,-0.013223631352913089,1.5959999561309814,1.5060158371925354,1,0.031332194805145264,True
6,1,1,0.0,60.0,-0.01829015917894317,0.6150000095367432,0.9040038585662842,1,0.12034082412719727,False
6,1,2,4.0,60.0,-0.002924107923740294,1.0489999055862427,1.0378044843673706,1,0.08901512622833252,False
6,1,3,6.0,60.0,0.0011253298782720798,1.439000129699707,1.287150263786316,1,0.1352771520614624,False
6,1,5,10.0,60.0,-0.013223631352913089,1.5959999561309814,1.5060158371925354,1,0.031332194805145264,True
6,2,1,0.0,60.0,-0.01829015917894317,0.6150000095367432,0.9040038585662842,1,0.12034082412719727,False
6,2,2,4.0,60.0,-0.002924107923740294,1.0489999055862427,1.0378044843673706,1,0.08901512622833252,False
6,2,3,6.0,60.0,0.0011253298782720798,1.439000129699707,1.287150263786316,1,0.1352771520614624,False
6,2,5,10.0,60.0,-0.013223631352913089,1.5959999561309814,1.5060158371925354,1,0.031332194805145264,True
7,0,1,0.0,60.0,-0.01844896921297399,0.6150000095367432,0.9033811092376709,1,0.12009763717651367,False
7,0,2,4.0,60.0,-0.0026061127825481134,1.0489999055862427,1.036226511001587,1,0.08704602718353271,False
7,0,3,6.0,60.0,0.0035414666664309617,1.439000129699707,1.2856554985046387,1,0.13416612148284912,False
7,0,5,10.0,60.0,-0.012847690320596463,1.5959999561309814,1.5045246481895447,1,0.030020952224731445,True
7,1,1,0.0,60.0,-0.01844896921297399,0.6150000095367432,0.9033811092376709,1,0.12009763717651367,False
7,1,2,4.0,60.0,-0.0026061127825481134,1.0489999055862427,1.036226511001587,1,0.08704602718353271,False
7,1,3,6.0,60.0,0.0035414666664309617,1.439000129699707,1.2856554985046387,1,0.13416612148284912,False
7,1,5,10.0,60.0,-0.012847690320596463,1.5959999561309814,1.5045246481895447,1,0.030020952224731445,True
7,2,1,0.0,60.0,-0.01844896921297399,0.6150000095367432,0.9033811092376709,1,0.12009763717651367,False
7,2,2,4.0,60.0,-0.0026061127825481134,1.0489999055862427,1.036226511001587,1,0.08704602718353271,False
7,2,3,6.0,60.0,0.0035414666664309617,1.439000129699707,1.2856554985046387,1,0.13416612148284912,False
7,2,5,10.0,60.0,-0.012847690320596463,1.5959999561309814,1.5045246481895447,1,0.030020952224731445,True
8,0,1,0.0,60.0,-0.017883736912797137,0.6150000095367432,0.9044029712677002,1,0.11844229698181152,False
8,0,2,4.0,60.0,-0.0034208850162785226,1.0489999055862427,1.0406781435012817,1,0.09074914455413818,False
8,0,3,6.0,60.0,0.0033071506314161347,1.439000129699707,1.2930899858474731,1,0.14183127880096436,False
8,0,5,10.0,60.0,-0.013535564992485977,1.5959999561309814,1.5028416216373444,1,0.03713029623031616,True
8,1,1,0.0,60.0,-0.017883736912797137,0.6150000095367432,0.9044029712677002,1,0.11844229698181152,False
8,1,2,4.0,60.0,-0.0034208850162785226,1.0489999055862427,1.0406781435012817,1,0.09074914455413818,False
8,1,3,6.0,60.0,0.0033071506314161347,1.439000129699707,1.2930899858474731,1,0.14183127880096436,False
8,1,5,10.0,60.0,-0.013535564992485977,1.5959999561309814,1.5028416216373444,1,0.03713029623031616,True
8,2,1,0.0,60.0,-0.017883736912797137,0.6150000095367432,0.9044029712677002,1,0.11844229698181152,False
8,2,2,4.0,60.0,-0.0034208850162785226,1.0489999055862427,1.0406781435012817,1,0.09074914455413818,False
8,2,3,6.0,60.0,0.0033071506314161347,1.439000129699707,1.2930899858474731,1,0.14183127880096436,False
8,2,5,10.0,60.0,-0.013535564992485977,1.5959999561309814,1.5028416216373444,1,0.03713029623031616,True
