n_levels,seed,curve_id,vr_class,late_va_min,late_bias_fit_minus_target,late_target_range,late_pred_range,late_valley_count,late_valley_lift_mean,is_high_vr
6,0,4,8.0,60.0,-0.0021209251589891388,1.5730000138282776,1.4570256471633911,1,0.03465306758880615,True
6,1,1,0.0,60.0,-0.004065426384530417,0.6150000095367432,0.7727129459381104,1,0.025686979293823242,False
6,1,2,4.0,60.0,-0.0018542772386132217,1.0489999055862427,1.0507285594940186,1,0.0375826358795166,False
6,1,3,6.0,60.0,-0.003460340383576184,1.439000129699707,1.3347666263580322,1,0.0670398473739624,False
6,1,4,8.0,60.0,-0.0021209251589891388,1.5730000138282776,1.4570256471633911,1,0.03465306758880615,True
6,2,1,0.0,60.0,-0.004065426384530417,0.6150000095367432,0.7727129459381104,1,0.025686979293823242,False
6,2,2,4.0,60.0,-0.0018542772386132217,1.0489999055862427,1.0507285594940186,1,0.0375826358795166,False
6,2,3,6.0,60.0,-0.003460340383576184,1.439000129699707,1.3347666263580322,1,0.0670398473739624,False
6,2,4,8.0,60.0,-0.0021209251589891388,1.5730000138282776,1.4570256471633911,1,0.03465306758880615,True
7,0,1,0.0,60.0,-0.003367900848388672,0.6150000095367432,0.7719991207122803,1,0.02616596221923828,False
7,0,2,4.0,60.0,-0.0023695608464682975,1.0489999055862427,1.0514551401138306,1,0.035243868827819824,False
7,0,3,6.0,60.0,-0.002566122427219298,1.439000129699707,1.3368635177612305,1,0.06651496887207031,False
7,0,4,8.0,60.0,-0.0024413669981607575,1.5730000138282776,1.4586032032966614,1,0.035990893840789795,True
7,1,1,0.0,60.0,-0.003367900848388672,0.6150000095367432,0.7719991207122803,1,0.02616596221923828,False
7,1,2,4.0,60.0,-0.0023695608464682975,1.0489999055862427,1.0514551401138306,1,0.035243868827819824,False
7,1,3,6.0,60.0,-0.002566122427219298,1.439000129699707,1.3368635177612305,1,0.06651496887207031,False
7,1,4,8.0,60.0,-0.0024413669981607575,1.5730000138282776,1.4586032032966614,1,0.035990893840789795,True
7,2,1,0.0,60.0,-0.003367900848388672,0.6150000095367432,0.7719991207122803,1,0.02616596221923828,False
7,2,2,4.0,60.0,-0.0023695608464682975,1.0489999055862427,1.0514551401138306,1,0.035243868827819824,False
7,2,3,6.0,60.0,-0.002566122427219298,1.439000129699707,1.3368635177612305,1,0.06651496887207031,False
7,2,4,8.0,60.0,-0.0024413669981607575,1.5730000138282776,1.4586032032966614,1,0.035990893840789795,True
8,0,1,0.0,60.0,-0.0034163114501208794,0.6150000095367432,0.7739741802215576,1,0.026783466339111328,False
