n_levels,seed,vr_class,curve_count,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,flatline_guard_pass
5,1,8.0,1,0.04312275291663675,0.02806964266296229,0.03371912523206213,True
5,2,0.0,1,0.06015130303574482,0.031959913942787514,0.016939981659944946,True
5,2,4.0,1,0.028981161575222472,0.022849713230348283,0.021915743234861295,True
5,2,6.0,1,0.04249863860803947,0.02852607753047421,0.029162973630952764,True
5,2,8.0,1,0.04312275291663675,0.02806964266296229,0.03371912523206213,True
6,0,0.0,1,0.060558423242743166,0.03235214771283231,0.017896040227914405,True
6,0,4.0,1,0.02718940482230091,0.022204485073523905,0.021639501750138297,True
6,0,6.0,1,0.04232881733947865,0.02714544427914418,0.029592039667200722,True
6,0,8.0,1,0.0435201049344424,0.027613013499535047,0.034926336021559895,True
6,1,0.0,1,0.060558423242743166,0.03235214771283231,0.017896040227914405,True
6,1,4.0,1,0.02718940482230091,0.022204485073523905,0.021639501750138297,True
6,1,6.0,1,0.04232881733947865,0.02714544427914418,0.029592039667200722,True
6,1,8.0,1,0.0435201049344424,0.027613013499535047,0.034926336021559895,True
6,2,0.0,1,0.060558423242743166,0.03235214771283231,0.017896040227914405,True
6,2,4.0,1,0.02718940482230091,0.022204485073523905,0.021639501750138297,True
6,2,6.0,1,0.04232881733947865,0.02714544427914418,0.029592039667200722,True
6,2,8.0,1,0.0435201049344424,0.027613013499535047,0.034926336021559895,True
7,0,0.0,1,0.06113982983892223,0.03252711819342757,0.018531284002888414,True
7,0,4.0,1,0.026246151812437918,0.021483283767894244,0.021459736439672597,True
7,0,6.0,1,0.04214477773679751,0.026745695916848163,0.02973222144640248,True
7,0,8.0,1,0.04355503979553045,0.027292769729162277,0.03498995354088244,True
7,1,0.0,1,0.06113982983892223,0.03252711819342757,0.018531284002888414,True
7,1,4.0,1,0.026246151812437918,0.021483283767894244,0.021459736439672597,True
7,1,6.0,1,0.04214477773679751,0.026745695916848163,0.02973222144640248,True
