n_levels,seed,rmse_mean,mae_mean,d1_rmse_mean,d2_rmse_mean,aic,bic,structure_score,vr_physical_response_score,vr_late_bias_pass,high_vr_valley_depth_pass,flatline_guard_pass,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,structure_segment_count,n_params,sse_total,n_points,energy_cluster_status,cluster_count,effective_distinct_level_count,channel_degeneracy_status,channel_degeneracy_reasons,scorecard_path,V_exc,V_exc_weighted,effective_excitation_mean,effective_excitation_std,damping,osc_amp,phase,forward_reverse_status,level_energy_01,seed_count,rmse_seed_mean,rmse_seed_std,rmse_seed_iqr,cv_rmse_mean,level_energy_02,level_energy_03,level_energy_04,level_energy_05,level_energy_06,level_energy_07,level_energy_08
1,0,0.07033821288496256,0.05473865568637848,0.03453748533502221,0.03068037750199437,-3316.8527780514396,-3156.0156239116827,0.046990381027374094,0.28846311375377626,True,True,True,0.04356216120672618,0.028691563694665415,0.027953172559068692,32,36,3.338444471359253,644,separated,0,1,degenerate,['top_heavy'],output/robustness/leave_one_vr_out/vr_10p0/fullscan/levels/L01/seeds/seed_000/full/scorecard.json,11.651579856872559,11.651579856872559,11.651579856872559,0.0,0.004339891951531172,0.4148018956184387,-0.5473947525024414,consistent,11.651579856872559,3,0.07033821288496256,0.0,0.0,0.07033821288496256,,,,,,,
2,0,0.07106684520840645,0.055389707908034325,0.03497987613081932,0.030480358749628067,-3301.1601183827497,-3131.387566790784,0.047374326249329614,0.3251482170771777,True,True,True,0.04398466031999572,0.02881138851638272,0.02542635388478111,32,38,3.3996118903160095,644,separated,0,2,balanced,[],output/robustness/leave_one_vr_out/vr_10p0/fullscan/levels/L02/seeds/seed_000/full/scorecard.json,11.556281089782715,11.662076810862004,11.662076810862004,0.10909699548093765,0.004017283208668232,0.42044156789779663,-0.49873828887939453,consistent,11.556281089782715,3,0.07106684520840645,0.0,0.0,0.07106684520840645,11.774578094482422,,,,,,
3,0,0.07179426588118076,0.056042579002678394,0.03534736158326268,0.03060338646173477,-3286.2681686600113,-3107.560219615837,0.04835078853267927,0.3639129034387387,True,True,True,0.04489913949264186,0.02941583298678572,0.02550328706794164,32,40,3.457598388195038,644,separated,0,3,balanced,[],output/robustness/leave_one_vr_out/vr_10p0/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,11.486641883850098,11.670812183085843,11.670812183085843,0.15069416524780627,0.0037521820049732924,0.4265400469303131,-0.45922374725341797,consistent,11.486641883850098,3,0.07179426588118076,0.0,0.0,0.07179426588118076,11.685266494750977,11.927560806274414,,,,,
4,0,0.07220404874533415,0.056376867927610874,0.03528151195496321,0.030375946313142776,-3276.1342155169327,-3088.49086902055,0.048729521065464805,0.3568524025320038,True,True,True,0.04533464168329627,0.02896677000234734,0.02491011909669011,32,42,3.4906885623931885,644,separated,0,4,degenerate,['low_weight'],output/robustness/leave_one_vr_out/vr_10p0/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,11.407721519470215,11.681735385045954,11.681735385045954,0.18442117707163844,0.0035692700184881687,0.4331575930118561,-0.431551456451416,consistent,11.407721519470215,3,0.07220404874533415,0.0,0.0,0.07220404874533415,11.629659652709961,11.80661392211914,12.204338073730469,,,,
5,0,0.07174840662628412,0.05404886230826378,0.035535454750061035,0.03097868151962757,-3284.4024768638888,-3087.823732915297,0.0464275497046919,0.10452595304667466,True,True,True,0.04313681827054509,0.027744029453758277,0.025816424438549278,32,44,3.4248200058937073,644,separated,0,5,degenerate,['low_weight'],output/robustness/leave_one_vr_out/vr_10p0/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,11.462648391723633,12.04670926163567,12.04670926163567,0.8671110219019433,0.004475092515349388,0.5398316979408264,-0.7322888374328613,consistent,11.462648391723633,3,0.07174840662628412,0.0,0.0,0.07174840662628412,11.66502857208252,12.032892227172852,12.825759887695312,14.031431198120117,,,
6,0,0.07193769607692957,0.054098471999168396,0.03534247726202011,0.030684628058224916,-3277.727790769861,-3072.2136493690605,0.0460736983041435,0.16471491354267773,True,True,True,0.042829512400264266,0.027166063158956102,0.02637897939918103,32,46,3.43907368183136,644,separated,0,6,degenerate,['low_weight'],output/robustness/leave_one_vr_out/vr_10p0/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,11.410037994384766,12.084303317141853,12.084303317141853,0.9114336638373272,0.004321916028857231,0.5495052337646484,-0.7559981346130371,consistent,11.410037994384766,3,0.07193769607692957,0.0,0.0,0.07193769607692957,11.63145923614502,11.9468994140625,12.596508026123047,13.360093116760254,14.176424980163574,,
7,0,0.0719563364982605,0.05412932764738798,0.03520383033901453,0.030458569061011076,-3273.5483938504935,-3059.0988549974845,0.04589157572635105,0.16680156191190085,True,True,True,0.04267785441773063,0.02683154745568996,0.026528328152571296,32,48,3.4400318264961243,644,separated,0,7,degenerate,['low_weight'],output/robustness/leave_one_vr_out/vr_10p0/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,11.366124153137207,12.114062031979017,12.114062031979017,0.932629514949134,0.004241202492266893,0.5547869801521301,-0.7161436080932617,consistent,11.366124153137207,3,0.0719563364982605,0.0,0.0,0.0719563364982605,11.618038177490234,11.899438858032227,12.416747093200684,12.988664627075195,13.664196968078613,14.292547225952148,
8,0,0.07189151085913181,0.054031326435506344,0.035118941217660904,0.03035616222769022,-3270.3114247008684,-3046.9264883956507,0.045577004861725855,0.1663919374710176,True,True,True,0.042381298508427284,0.026635749032128772,0.0266065725042847,32,50,3.4359583854675293,644,separated,0,8,degenerate,['low_weight'],output/robustness/leave_one_vr_out/vr_10p0/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,11.339500427246094,12.13718605214467,12.13718605214467,0.9476618604755462,0.004205315373837948,0.5584025382995605,-0.6811599731445312,consistent,11.339500427246094,3,0.07189151085913181,0.0,0.0,0.07189151085913181,11.618590354919434,11.888835906982422,12.328530311584473,12.82433032989502,13.352846145629883,13.887578964233398,14.405054092407227

