n_levels,seed,rmse_mean,mae_mean,d1_rmse_mean,d2_rmse_mean,aic,bic,structure_score,vr_physical_response_score,vr_late_bias_pass,high_vr_valley_depth_pass,flatline_guard_pass,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,structure_segment_count,n_params,sse_total,n_points,energy_cluster_status,cluster_count,effective_distinct_level_count,channel_degeneracy_status,channel_degeneracy_reasons,scorecard_path,V_exc,V_exc_weighted,effective_excitation_mean,effective_excitation_std,damping,osc_amp,phase,forward_reverse_status,level_energy_01,seed_count,rmse_seed_mean,rmse_seed_std,rmse_seed_iqr,cv_rmse_mean,level_energy_02,level_energy_03,level_energy_04,level_energy_05,level_energy_06,level_energy_07,level_energy_08
1,0,0.07750143483281136,0.06142085883766413,0.04572307877242565,0.04938801098614931,-3155.7529766339712,-2994.9158224942144,0.06855124817686215,0.592083825570781,True,True,True,0.062324731532748784,0.0513238593795346,0.054706535307995234,32,36,4.287311911582947,644,separated,0,1,degenerate,['top_heavy'],output/robustness/leave_one_vr_out/vr_4p0/fullscan/levels/L01/seeds/seed_000/full/scorecard.json,11.701786041259766,11.701786041259766,11.701786041259766,0.0,0.004363118205219507,0.4713735580444336,-1.430048942565918,consistent,11.701786041259766,3,0.07750143483281136,0.0,0.0,0.07750143483281136,,,,,,,
2,0,0.07833075057715178,0.06205581407994032,0.045246548019349575,0.04490918479859829,-3147.468854670818,-2977.6963030788525,0.06840822924095821,0.5530145255530753,True,True,True,0.06241862637392881,0.04992213460557439,0.04986947032359822,32,38,4.315927743911743,644,separated,0,2,balanced,[],output/robustness/leave_one_vr_out/vr_4p0/fullscan/levels/L02/seeds/seed_000/full/scorecard.json,11.566581726074219,11.685370505023002,11.685370505023002,0.12735204806850794,0.0038631197530776262,0.47910425066947937,-1.4589109420776367,consistent,11.566581726074219,3,0.07833075057715178,0.0,0.0,0.07833075057715178,11.821903228759766,,,,,,
3,0,0.07930035330355167,0.06276488117873669,0.04548649396747351,0.043521380983293056,-3133.565136353511,-2954.857187309337,0.06921764697271147,0.5548406192442266,True,True,True,0.06337177550454007,0.049281951462631604,0.045883816095412366,32,40,4.382812976837158,644,separated,0,3,balanced,[],output/robustness/leave_one_vr_out/vr_4p0/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,11.450041770935059,11.682066568059426,11.682066568059426,0.1655174035660578,0.0036426247097551823,0.48301053047180176,-1.4502716064453125,consistent,11.450041770935059,3,0.07930035330355167,0.0,0.0,0.07930035330355167,11.69067096710205,11.922720909118652,,,,,
4,0,0.07430699188262224,0.05650480929762125,0.03982927743345499,0.03727608826011419,-3194.0751517892454,-3006.4318052928625,0.055183100442990594,0.23063004259171527,True,True,True,0.050711782477022065,0.03714551403970275,0.03783832809991255,32,42,3.965055763721466,644,separated,0,4,balanced,[],output/robustness/leave_one_vr_out/vr_4p0/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,11.516500473022461,12.098502495516243,12.098502495516243,0.8703605608945137,0.005143563263118267,0.6042520999908447,-1.7162322998046875,consistent,11.516500473022461,3,0.07430699188262224,0.0,0.0,0.07430699188262224,11.749131202697754,12.63876724243164,14.00385856628418,,,,
5,0,0.07480957359075546,0.057078368961811066,0.040364922024309635,0.03780698124319315,-3185.7582106307,-2989.1794666821083,0.05598493940734334,0.25196138436232157,True,True,True,0.05146234981267816,0.037741894944992846,0.03742000500829479,32,44,3.9917241036891937,644,separated,0,5,balanced,[],output/robustness/leave_one_vr_out/vr_4p0/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,11.442455291748047,12.11342765933344,12.11342765933344,0.8729484782922385,0.005010609515011311,0.6074151396751404,-1.6260757446289062,consistent,11.442455291748047,3,0.07480957359075546,0.0,0.0,0.07480957359075546,11.677430152893066,11.983461380004883,12.824119567871094,14.041829109191895,,,
6,0,0.07481773663312197,0.057151286862790585,0.039914777502417564,0.03670783620327711,-3182.189167313877,-2976.6750259130768,0.056027268404153265,0.26188174035491013,True,True,True,0.05156910561661281,0.037219137817506076,0.03681245028949222,32,46,3.989053785800934,644,separated,0,6,balanced,[],output/robustness/leave_one_vr_out/vr_4p0/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,11.439784049987793,12.156418257415009,12.156418257415009,0.8862593403248733,0.004847513046115637,0.6144648790359497,-1.5179405212402344,consistent,11.439784049987793,3,0.07481773663312197,0.0,0.0,0.07481773663312197,11.685199737548828,11.958841323852539,12.568346977233887,13.207077026367188,14.137898445129395,,
7,0,0.07467574439942837,0.05703011900186539,0.039497082121670246,0.03611266938969493,-3179.9467790466806,-2965.4972401936716,0.05545419002952986,0.2621447410040755,True,True,True,0.05102743001673103,0.0368473315474341,0.03710134290277086,32,48,3.9781816601753235,644,separated,0,7,balanced,[],output/robustness/leave_one_vr_out/vr_4p0/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,11.413722038269043,12.183623128594206,12.183623128594206,0.9062274476004968,0.004747138358652592,0.6184910535812378,-1.4875974655151367,consistent,11.413722038269043,3,0.07467574439942837,0.0,0.0,0.07467574439942837,11.678436279296875,11.94393253326416,12.458906173706055,12.968292236328125,13.621814727783203,14.263654708862305,
8,0,0.07458898145705462,0.056977469474077225,0.03926302585750818,0.035858841612935066,-3177.421842020218,-2954.036905715,0.055194226632585115,0.2737056264063207,True,True,True,0.05080198010650953,0.0365409164138545,0.03690774423450685,32,50,3.9690801799297333,644,separated,0,8,balanced,[],output/robustness/leave_one_vr_out/vr_4p0/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,11.393518447875977,12.206138559036713,12.206138559036713,0.9236306763079241,0.004668011795729399,0.6206815242767334,-1.463578701019287,consistent,11.393518447875977,3,0.07458898145705462,0.0,0.0,0.07458898145705462,11.675209999084473,11.928812026977539,12.364359855651855,12.819568634033203,13.314635276794434,13.870344161987305,14.393881797790527

