n_levels,seed,curve_id,vr_class,segment_count,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,position_error_abs_mean,amplitude_error_abs_mean,target_oscillation_range,pred_oscillation_range,oscillation_ratio,flatline_guard_pass
1,0,1,0.0,7,0.07490469839861089,0.05347654632744102,0.03766940935501355,1.3571428571428572,0.07248573643820626,2.8450000286102295,2.7961065024137497,0.9828142264658029,True
1,0,3,6.0,9,0.058941736385858326,0.05115498281125725,0.06217481170629085,1.3333333333333333,0.05834066867828369,2.499000072479248,2.5091397762298584,1.004057504384364,True
1,0,4,8.0,8,0.05346411663311582,0.050624647303852875,0.06451311785241387,1.375,0.05839162319898605,2.2760000228881836,2.298978805541992,1.0100961258447831,True
1,0,5,10.0,8,0.06398374496500417,0.05032945651511023,0.05140562702435304,0.5,0.0592426098883152,1.9759999513626099,1.9894391298294067,1.006801203844934,True
1,1,1,0.0,7,0.07490469839861089,0.05347654632744102,0.03766940935501355,1.3571428571428572,0.07248573643820626,2.8450000286102295,2.7961065024137497,0.9828142264658029,True
1,1,3,6.0,9,0.058941736385858326,0.05115498281125725,0.06217481170629085,1.3333333333333333,0.05834066867828369,2.499000072479248,2.5091397762298584,1.004057504384364,True
1,1,4,8.0,8,0.05346411663311582,0.050624647303852875,0.06451311785241387,1.375,0.05839162319898605,2.2760000228881836,2.298978805541992,1.0100961258447831,True
1,1,5,10.0,8,0.06398374496500417,0.05032945651511023,0.05140562702435304,0.5,0.0592426098883152,1.9759999513626099,1.9894391298294067,1.006801203844934,True
1,2,1,0.0,7,0.07490469839861089,0.05347654632744102,0.03766940935501355,1.3571428571428572,0.07248573643820626,2.8450000286102295,2.7961065024137497,0.9828142264658029,True
1,2,3,6.0,9,0.058941736385858326,0.05115498281125725,0.06217481170629085,1.3333333333333333,0.05834066867828369,2.499000072479248,2.5091397762298584,1.004057504384364,True
1,2,4,8.0,8,0.05346411663311582,0.050624647303852875,0.06451311785241387,1.375,0.05839162319898605,2.2760000228881836,2.298978805541992,1.0100961258447831,True
1,2,5,10.0,8,0.06398374496500417,0.05032945651511023,0.05140562702435304,0.5,0.0592426098883152,1.9759999513626099,1.9894391298294067,1.006801203844934,True
2,0,1,0.0,7,0.0754580281560435,0.050505049796308384,0.03398731841192955,1.3571428571428572,0.0736849308013916,2.8450000286102295,2.7988440096378326,0.983776443406595,True
2,0,3,6.0,9,0.05898237961270062,0.04765358806977521,0.05367444940604768,1.3333333333333333,0.05898843871222602,2.499000072479248,2.485257148742676,0.994500630917174,True
