analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,selected_k,replicate,peak_window_radius
residual_bootstrap,replicate_006,5,0,4,12.409500122070312,0.053639329969882965,0.11660265177488327,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,0,5,13.89566421508789,0.13288545608520508,0.11660265177488327,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,1,1,11.512469291687012,0.16917145252227783,0.1165895402431488,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,1,2,11.72865104675293,0.4332813620567322,0.1165895402431488,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,1,3,11.911308288574219,0.2113526314496994,0.1165895402431488,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,1,4,12.406097412109375,0.053248994052410126,0.1165895402431488,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,1,5,13.89344310760498,0.13294550776481628,0.1165895402431488,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,2,1,11.517244338989258,0.17764225602149963,0.1163783073425293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,2,2,11.731149673461914,0.45178109407424927,0.1163783073425293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,2,3,11.93825912475586,0.1860119104385376,0.1163783073425293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,2,4,12.473165512084961,0.052391417324543,0.1163783073425293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,5,2,5,13.895209312438965,0.1321733295917511,0.1163783073425293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,0,1,11.372706413269043,0.18758010864257812,0.11274521052837372,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,0,2,11.577258110046387,0.4102432429790497,0.11274521052837372,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,0,3,11.789146423339844,0.143970787525177,0.11274521052837372,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,0,4,12.441855430603027,0.04651350900530815,0.11274521052837372,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,0,5,13.260836601257324,0.071198008954525,0.11274521052837372,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,0,6,14.190150260925293,0.14049433171749115,0.11274521052837372,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,1,1,11.372373580932617,0.18908430635929108,0.11273368895053863,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,1,2,11.578601837158203,0.4126214385032654,0.11273368895053863,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,1,3,11.791977882385254,0.1408090889453888,0.11273368895053863,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,1,4,12.442832946777344,0.04593820869922638,0.11273368895053863,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,1,5,13.257250785827637,0.07104925066232681,0.11273368895053863,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,1,6,14.18532943725586,0.14049775898456573,0.11273368895053863,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,2,1,11.373884201049805,0.1897689700126648,0.11284956783056259,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,2,2,11.579710006713867,0.40862584114074707,0.11284956783056259,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,2,3,11.78870677947998,0.14393778145313263,0.11284956783056259,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,2,4,12.443511009216309,0.04577232524752617,0.11284956783056259,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,2,5,13.26476764678955,0.07121725380420685,0.11284956783056259,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,6,2,6,14.191614151000977,0.14067783951759338,0.11284956783056259,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,0,1,11.223703384399414,0.07857494801282883,0.11357633471488952,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,0,2,11.503231048583984,0.2642257809638977,0.11357633471488952,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,0,3,11.684197425842285,0.39000266790390015,0.11357633471488952,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,0,4,12.211226463317871,0.04275533929467201,0.11357633471488952,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,0,5,13.053523063659668,0.04851431027054787,0.11357633471488952,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,0,6,13.659565925598145,0.07135137915611267,0.11357633471488952,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,0,7,14.327295303344727,0.10457557439804077,0.11357633471488952,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,1,1,11.223687171936035,0.07841774076223373,0.11353234648704529,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,1,2,11.501873016357422,0.26390495896339417,0.11353234648704529,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,1,3,11.682332992553711,0.3898639678955078,0.11353234648704529,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,1,4,12.209686279296875,0.0425628200173378,0.11353234648704529,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,1,5,13.035057067871094,0.047788817435503006,0.11353234648704529,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,1,6,13.644673347473145,0.07221560180187225,0.11353234648704529,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,1,7,14.319406509399414,0.10524608194828033,0.11353234648704529,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,2,1,11.219128608703613,0.07970307022333145,0.11334680020809174,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,2,2,11.496057510375977,0.26358693838119507,0.11334680020809174,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,2,3,11.6764554977417,0.3887022137641907,0.11334680020809174,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,2,4,12.2012357711792,0.04256086051464081,0.11334680020809174,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,2,5,13.048786163330078,0.0481015108525753,0.11334680020809174,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,2,6,13.655850410461426,0.0716165155172348,0.11334680020809174,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,7,2,7,14.322347640991211,0.10572901368141174,0.11334680020809174,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,0,1,11.231855392456055,0.0684896856546402,0.11317651569843293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,0,2,11.509597778320312,0.27327486872673035,0.11317651569843293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,0,3,11.687138557434082,0.3725968301296234,0.11317651569843293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,0,4,12.086939811706543,0.04127167537808418,0.11317651569843293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,0,5,12.745270729064941,0.033599767833948135,0.11317651569843293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,0,6,13.288424491882324,0.05156850814819336,0.11317651569843293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,0,7,13.815051078796387,0.070120669901371,0.11317651569843293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,0,8,14.419151306152344,0.0890778973698616,0.11317651569843293,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,1,1,11.231571197509766,0.06879875063896179,0.11348145604133605,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,1,2,11.510525703430176,0.2764580249786377,0.11348145604133605,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,1,3,11.68824577331543,0.37050601840019226,0.11348145604133605,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,1,4,12.080916404724121,0.04151724651455879,0.11348145604133605,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,1,5,12.746271133422852,0.03332868963479996,0.11348145604133605,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,1,6,13.292257308959961,0.05173555016517639,0.11348145604133605,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,1,7,13.816628456115723,0.06995605677366257,0.11348145604133605,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,1,8,14.41901683807373,0.08769966661930084,0.11348145604133605,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,2,1,11.234379768371582,0.06820373982191086,0.11358344107866288,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,2,2,11.512499809265137,0.2791381776332855,0.11358344107866288,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,2,3,11.689677238464355,0.3684745132923126,0.11358344107866288,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,2,4,12.061198234558105,0.04267243295907974,0.11358344107866288,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,2,5,12.727360725402832,0.032866090536117554,0.11358344107866288,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,2,6,13.285459518432617,0.051971614360809326,0.11358344107866288,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,2,7,13.817302703857422,0.07013175636529922,0.11358344107866288,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_006,8,2,8,14.4183931350708,0.08654168993234634,0.11358344107866288,output/sensitivity/uncertainty/residual_bootstrap/replicate_006/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,6,
residual_bootstrap,replicate_007,1,0,1,11.645130157470703,1.0,0.1128305286169052,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L01/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,1,1,1,11.64314079284668,1.0,0.11268369257450103,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L01/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,1,2,1,11.645029067993164,1.0,0.11285822838544846,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L01/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,2,0,1,11.564050674438477,0.46247079968452454,0.11351102441549302,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L02/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,2,0,2,11.785612106323242,0.5375291705131531,0.11351102441549302,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L02/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,2,1,1,11.561368942260742,0.45809197425842285,0.11320043951272965,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L02/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,2,1,2,11.783885955810547,0.5419080853462219,0.11320043951272965,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L02/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,2,2,1,11.563820838928223,0.4634920656681061,0.11340870410203933,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L02/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,2,2,2,11.785575866699219,0.5365079641342163,0.11340870410203933,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L02/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,0,1,11.541064262390137,0.4106852412223816,0.11398764997720719,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,0,2,11.71981143951416,0.45383572578430176,0.11398764997720719,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,0,3,11.99283504486084,0.13547900319099426,0.11398764997720719,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,1,1,11.538061141967773,0.41248399019241333,0.11371240466833114,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,1,2,11.718123435974121,0.45006927847862244,0.11371240466833114,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,1,3,11.992569923400879,0.13744668662548065,0.11371240466833114,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,2,1,11.539022445678711,0.40135079622268677,0.11419348567724227,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,2,2,11.717737197875977,0.44529426097869873,0.11419348567724227,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,3,2,3,11.95921516418457,0.15335491299629211,0.11419348567724227,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L03/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,0,1,11.584752082824707,0.346863329410553,0.11194765269756317,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,0,2,11.798516273498535,0.4106135070323944,0.11194765269756317,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,0,3,12.224675178527832,0.09812218695878983,0.11194765269756317,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,0,4,13.749725341796875,0.144400954246521,0.11194765269756317,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,1,1,11.583767890930176,0.34333840012550354,0.11188085228204728,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,1,2,11.799078941345215,0.41286709904670715,0.11188085228204728,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,1,3,12.223498344421387,0.09988418966531754,0.11188085228204728,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,1,4,13.752969741821289,0.14391033351421356,0.11188085228204728,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,2,1,11.619585037231445,0.35757163166999817,0.11288232356309891,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,2,2,11.822739601135254,0.38628607988357544,0.11288232356309891,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,2,3,12.163527488708496,0.11902599781751633,0.11288232356309891,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,4,2,4,13.734864234924316,0.13711625337600708,0.11288232356309891,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,0,1,11.523336410522461,0.13001461327075958,0.1133755937218666,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,0,2,11.753387451171875,0.4875481426715851,0.1133755937218666,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,0,3,11.94009780883789,0.2009752094745636,0.1133755937218666,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,0,4,12.404447555541992,0.05013907700777054,0.1133755937218666,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,0,5,13.77821159362793,0.131322979927063,0.1133755937218666,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,1,1,11.449118614196777,0.1601264923810959,0.11139048635959625,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,1,2,11.700968742370605,0.5222361087799072,0.11139048635959625,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,1,3,12.008118629455566,0.12334243953227997,0.11139048635959625,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,1,4,12.971709251403809,0.0628768801689148,0.11139048635959625,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,1,5,13.987943649291992,0.13141807913780212,0.11139048635959625,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,2,1,11.571372985839844,0.3246469795703888,0.11129460036754608,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,2,2,11.779947280883789,0.3986711800098419,0.11129460036754608,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,2,3,12.140549659729004,0.08292379230260849,0.11129460036754608,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,2,4,13.008417129516602,0.061562567949295044,0.11129460036754608,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,5,2,5,13.988679885864258,0.13219544291496277,0.11129460036754608,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,6,0,1,11.398042678833008,0.11900588124990463,0.11098022162914276,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,6,0,2,11.6766996383667,0.5357800722122192,0.11098022162914276,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,6,0,3,11.933199882507324,0.11265531927347183,0.11098022162914276,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,6,0,4,12.441496849060059,0.046511147171258926,0.11098022162914276,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,6,0,5,13.18891429901123,0.06152140721678734,0.11098022162914276,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,5,7,
residual_bootstrap,replicate_007,6,0,6,14.071267127990723,0.1245262548327446,0.11098022162914276,output/sensitivity/uncertainty/residual_bootstrap/replicate_007/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,5,7,
