n_levels,seed,rmse_mean,mae_mean,d1_rmse_mean,d2_rmse_mean,aic,bic,structure_score,vr_physical_response_score,vr_late_bias_pass,high_vr_valley_depth_pass,flatline_guard_pass,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,structure_segment_count,n_params,sse_total,n_points,energy_cluster_status,cluster_count,effective_distinct_level_count,channel_degeneracy_status,channel_degeneracy_reasons,scorecard_path,V_exc,V_exc_weighted,effective_excitation_mean,effective_excitation_std,damping,osc_amp,phase,forward_reverse_status,level_energy_01,seed_count,rmse_seed_mean,rmse_seed_std,rmse_seed_iqr,cv_rmse_mean,level_energy_02,level_energy_03,level_energy_04,level_energy_05,level_energy_06,level_energy_07,level_energy_08
1,0,0.0802049107849598,0.063214136660099,0.0452613539993762,0.0473026603460311,-3930.817413633667,-3747.874564814343,0.0671709122103328,0.652343023840974,True,True,True,0.0610936997340717,0.0498996004418289,0.0543626216039079,40,39,5.534188091754913,805,separated,0,1,degenerate,['top_heavy'],output/main/fullscan/levels/L01/seeds/seed_000/full/scorecard.json,11.656540870666504,11.656540870666504,11.656540870666504,0.0,0.0041574477218091,0.4675309062004089,-1.5747952461242676,consistent,11.656540870666504,3,0.0802049107849598,0.0,0.0,0.0802049107849598,,,,,,,
2,0,0.0804575867950916,0.0635130167007446,0.0449649035930633,0.0446821853518486,-3924.486421631295,-3732.161888257134,0.0666190635216373,0.5962178292797833,True,True,True,0.0607953348435668,0.0483741738692026,0.0493155645575095,40,41,5.550236344337463,805,separated,0,2,balanced,[],output/main/fullscan/levels/L02/seeds/seed_000/full/scorecard.json,11.54991340637207,11.673199987984276,11.673199987984276,0.1312631434782671,0.0037731218617409,0.4753774404525757,-1.500640869140625,consistent,11.54991340637207,3,0.0804575867950916,0.0,0.0,0.0804575867950916,11.812955856323242,,,,,,
3,0,0.0812141396105289,0.0640375718474388,0.0450685784220695,0.0427842326462268,-3910.341129413117,-3708.634911484118,0.0675420706728598,0.5910340593597754,True,True,True,0.061837726606511,0.0478604626226144,0.0459148902043666,40,43,5.620627760887146,805,separated,0,3,balanced,[],output/main/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,11.43773078918457,11.670889811362713,11.670889811362713,0.1684574899859569,0.0035805299412459,0.4797633290290832,-1.4941034317016602,consistent,11.43773078918457,3,0.0812141396105289,0.0,0.0,0.0812141396105289,11.680306434631348,11.913692474365234,,,,,
4,0,0.077352237701416,0.0579303175210952,0.0398880422115325,0.0365628771483898,-3970.798891512618,-3759.7109890287834,0.0540880708478892,0.3105864885861311,True,True,True,0.0496801688433689,0.0366158468047255,0.037315866202388,40,45,5.18812108039856,805,separated,0,4,degenerate,['low_weight'],output/main/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,11.500251770019531,12.07926693684574,12.07926693684574,0.8670398160120402,0.0048644663766026,0.596869945526123,-1.7662239074707031,consistent,11.500251770019531,3,0.077352237701416,0.0,0.0,0.077352237701416,11.739255905151367,12.59369945526123,13.96471881866455,,,,
5,0,0.0778778642416,0.0585539899766445,0.0404757387936115,0.0370093077421188,-3960.2579360183895,-3739.788348979717,0.0554816741017527,0.3421688782490366,True,True,True,0.0509901848360357,0.0374422307440115,0.0373633095657933,40,47,5.230448424816132,805,separated,0,5,balanced,[],output/main/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,11.421494483947754,12.088947123994146,12.088947123994146,0.8721900845547633,0.0047550280578434,0.5990767478942871,-1.7013978958129885,consistent,11.421494483947754,3,0.0778778642416,0.0,0.0,0.0778778642416,11.657149314880373,11.965134620666504,12.789433479309082,14.004013061523438,,,
6,0,0.0776951223611831,0.0583723366260528,0.0399768278002738,0.0359733745455741,-3958.244733028162,-3728.3934614346526,0.0548131320023203,0.3575926958545437,True,True,True,0.050425307794878,0.0365341562089005,0.0367204293276125,40,49,5.217555224895477,805,separated,0,6,degenerate,['low_weight'],output/main/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,11.423484802246094,12.134398767880658,12.134398767880658,0.8881762382237649,0.0046169934794306,0.6060572862625122,-1.5999712944030762,consistent,11.423484802246094,3,0.0776951223611831,0.0,0.0,0.0776951223611831,11.667083740234377,11.94505214691162,12.554814338684082,13.225317001342772,14.115854263305664,,
7,0,0.0776476837694644,0.0583236292004585,0.0395772315561771,0.0354089807718992,-3955.460147715604,-3716.2271915672577,0.05448574751196,0.3617147895378795,True,True,True,0.0501293141004504,0.0361899204556432,0.0368720682972683,40,51,5.209683537483215,805,separated,0,7,balanced,[],output/main/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,11.400716781616213,12.161360506080818,12.161360506080818,0.9099714739986632,0.0045254374854266,0.6100188493728638,-1.5797171592712402,consistent,11.400716781616213,3,0.0776476837694644,0.0,0.0,0.0776476837694644,11.658822059631348,11.927383422851562,12.442694664001465,12.963241577148438,13.634084701538086,14.242087364196776,
8,0,0.0774084359407425,0.058210451900959,0.0392353177070617,0.0350765790790319,-3955.2563679689865,-3706.6417272658023,0.0539043696172571,0.3612937251242195,True,True,True,0.0495957342028025,0.0358018072246164,0.036422734599649,40,53,5.185173541307449,805,separated,0,8,balanced,[],output/main/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,11.372969627380373,12.189008302717802,12.189008302717802,0.9269530959135,0.004453191999346,0.6128859519958496,-1.5370993614196775,consistent,11.372969627380373,3,0.0774084359407425,0.0,0.0,0.0774084359407425,11.65749168395996,11.911232948303224,12.34306526184082,12.80080795288086,13.31007957458496,13.856565475463867,14.378629684448242
