analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,prior_strength
prior_strength,prior_0x,5,4,1,11.469218254089355,0.1991603970527649,0.07768804207444191,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L05/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,5,4,2,11.690638542175293,0.4601724445819855,0.07768804207444191,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L05/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,5,4,3,12.033658027648926,0.11709016561508179,0.07768804207444191,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L05/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,5,4,4,12.954896926879883,0.08129783719778061,0.07768804207444191,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L05/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,5,4,5,14.104292869567871,0.14227914810180664,0.07768804207444191,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L05/seeds/seed_004/full/scorecard.json,0.0
prior_strength,prior_0x,6,0,1,11.447893142700195,0.14391376078128815,0.07742708325386047,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,6,0,2,11.683662414550781,0.5091805458068848,0.07742708325386047,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,6,0,3,12.02634334564209,0.0957530289888382,0.07742708325386047,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,6,0,4,12.847606658935547,0.07955832034349442,0.07742708325386047,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,6,0,5,13.764904022216797,0.08618713915348053,0.07742708325386047,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,6,0,6,14.393902778625488,0.08540726453065872,0.07742708325386047,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,0.0
prior_strength,prior_0x,6,1,1,11.448527336120605,0.14453217387199402,0.0774235837161541,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,6,1,2,11.6837797164917,0.5086082816123962,0.0774235837161541,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,6,1,3,12.026554107666016,0.09574130177497864,0.0774235837161541,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,0.0
