n_levels,seed,curve_id,curve_idx,vr_class,kind,ordinal,center_va,segment_rmse,segment_d1_rmse,segment_d2_rmse,extremum_position_error,extremum_amplitude_error,contrast_error
1,1,2,0,4.0,peak,1,42.5,0.02645309465902156,0.024657424267521346,0.013472301644698405,-0.5,-0.001525282859802246,0.0667097195982933
1,1,2,0,4.0,peak,2,53.5,0.020845023201481513,0.011793268902315246,0.025760862240409747,0.0,0.02089250087738037,0.0667097195982933
1,1,2,0,4.0,peak,3,65.0,0.029964445341665327,0.017938619199750427,0.03190401862844158,0.0,0.036704063415527344,0.0667097195982933
1,1,2,0,4.0,peak,4,77.0,0.03589322216077768,0.028870753657605688,0.030852132249881894,-0.5,0.03444480895996094,0.0667097195982933
1,1,2,0,4.0,valley,1,35.5,0.10131921790447829,0.04314175100071892,0.03260566152529333,-0.5,-0.11241358518600464,0.0667097195982933
1,1,2,0,4.0,valley,2,46.5,0.04098620084956134,0.008181533916532245,0.012538095680888721,0.0,-0.042327046394348145,0.0667097195982933
1,1,2,0,4.0,valley,3,58.0,0.02686159837144385,0.03629350416648992,0.03409670313235086,0.5,0.013054966926574707,0.0667097195982933
1,1,2,0,4.0,valley,4,69.5,0.034252147704507886,0.03764191645757216,0.03446337224865687,0.5,0.0058051347732543945,0.0667097195982933
1,1,3,1,6.0,peak,1,32.5,0.042474375633922694,0.03772752598894909,0.015374251059326407,10.5,-0.014943838119506836,0.019999971613287926
1,1,3,1,6.0,peak,2,43.0,0.020856122994223857,0.019180271050749466,0.020053962903202976,0.0,-0.005364060401916504,0.019999971613287926
1,1,3,1,6.0,peak,3,54.0,0.008214980588304282,0.01061345613679807,0.023271608491073265,0.5,-0.0025066137313842773,0.019999971613287926
1,1,3,1,6.0,peak,4,66.0,0.010628558761798832,0.016705992698241436,0.04175692981406063,0.0,-0.009927034378051758,0.019999971613287926
1,1,3,1,6.0,peak,5,77.5,0.028120034574772027,0.031865762097953915,0.04597385629632907,0.0,0.006198883056640625,0.019999971613287926
1,1,3,1,6.0,valley,1,36.5,0.07119767741508554,0.04475156756777753,0.04018913573696603,-0.5,-0.07341140508651733,0.019999971613287926
1,1,3,1,6.0,valley,2,47.5,0.02377398253178475,0.0244661135885871,0.036336240396200974,0.0,0.022928714752197266,0.019999971613287926
1,1,3,1,6.0,valley,3,59.0,0.060256780904451045,0.04374662839832975,0.03961701522963789,0.5,0.08133482933044434,0.019999971613287926
1,1,3,1,6.0,valley,4,71.0,0.0426843793234158,0.03649613469762281,0.048677707959624346,0.0,0.04593944549560547,0.019999971613287926
1,1,4,2,8.0,peak,1,33.0,0.030838603801375722,0.031008559007291804,0.012547839786093118,10.5,0.008710682392120361,0.013377666473388672
1,1,4,2,8.0,peak,2,43.5,0.02176940603401251,0.011063876097478175,0.023858116734303374,0.0,0.01666128635406494,0.013377666473388672
1,1,4,2,8.0,peak,3,55.0,0.008992084626614083,0.01790299277029745,0.03848791892711531,0.0,-0.003959536552429199,0.013377666473388672
1,1,4,2,8.0,peak,4,66.5,0.0287266840448239,0.01141927771187167,0.024884420520183862,0.0,-0.022545576095581055,0.013377666473388672
1,1,4,2,8.0,valley,1,37.0,0.05235091293535097,0.033484453045120835,0.026417295726822346,-0.5,-0.05627015233039856,0.013377666473388672
1,1,4,2,8.0,valley,2,48.5,0.031237708465886724,0.027838194084771537,0.056697587377821566,0.0,0.05126965045928955,0.013377666473388672
1,1,4,2,8.0,valley,3,60.0,0.061162825606746594,0.04961889528924344,0.07625982796441635,0.0,0.07485812902450562,0.013377666473388672
1,1,4,2,8.0,valley,4,72.0,0.03136289410100343,0.023213740019749542,0.042703237525458286,0.0,0.045250773429870605,0.013377666473388672
1,1,5,3,10.0,peak,1,34.0,0.06433870818593734,0.035675854543247246,0.00989456652355432,-1.0,0.059839606285095215,0.042382121086120605
1,1,5,3,10.0,peak,2,44.5,0.05326382549252956,0.010286985480872283,0.027473456956767096,0.0,0.04898744821548462,0.042382121086120605
1,1,5,3,10.0,peak,3,56.0,0.01624028244428061,0.014927114672092375,0.027944912432959348,0.0,0.010302543640136719,0.042382121086120605
1,1,5,3,10.0,peak,4,67.5,0.027982509440784186,0.014098103518001642,0.03632540782757619,0.0,-0.024883389472961426,0.042382121086120605
1,1,5,3,10.0,valley,1,38.5,0.04365036853996639,0.0429478191281774,0.03370302853585419,-0.5,-0.027932852506637573,0.042382121086120605
1,1,5,3,10.0,valley,2,50.0,0.04937421667884401,0.018712709613337913,0.022599935833754935,-0.5,0.05275768041610718,0.042382121086120605
1,1,5,3,10.0,valley,3,61.5,0.014318159181940992,0.011832933648397992,0.011481965233341013,0.0,0.013729184865951538,0.042382121086120605
1,1,5,3,10.0,valley,4,73.0,0.025775643296167147,0.023880728515142308,0.016058435281083815,0.0,0.008229613304138184,0.042382121086120605
1,2,2,0,4.0,peak,1,42.5,0.02645309465902156,0.024657424267521346,0.013472301644698405,-0.5,-0.001525282859802246,0.0667097195982933
1,2,2,0,4.0,peak,2,53.5,0.020845023201481513,0.011793268902315246,0.025760862240409747,0.0,0.02089250087738037,0.0667097195982933
1,2,2,0,4.0,peak,3,65.0,0.029964445341665327,0.017938619199750427,0.03190401862844158,0.0,0.036704063415527344,0.0667097195982933
1,2,2,0,4.0,peak,4,77.0,0.03589322216077768,0.028870753657605688,0.030852132249881894,-0.5,0.03444480895996094,0.0667097195982933
1,2,2,0,4.0,valley,1,35.5,0.10131921790447829,0.04314175100071892,0.03260566152529333,-0.5,-0.11241358518600464,0.0667097195982933
1,2,2,0,4.0,valley,2,46.5,0.04098620084956134,0.008181533916532245,0.012538095680888721,0.0,-0.042327046394348145,0.0667097195982933
1,2,2,0,4.0,valley,3,58.0,0.02686159837144385,0.03629350416648992,0.03409670313235086,0.5,0.013054966926574707,0.0667097195982933
1,2,2,0,4.0,valley,4,69.5,0.034252147704507886,0.03764191645757216,0.03446337224865687,0.5,0.0058051347732543945,0.0667097195982933
1,2,3,1,6.0,peak,1,32.5,0.042474375633922694,0.03772752598894909,0.015374251059326407,10.5,-0.014943838119506836,0.019999971613287926
1,2,3,1,6.0,peak,2,43.0,0.020856122994223857,0.019180271050749466,0.020053962903202976,0.0,-0.005364060401916504,0.019999971613287926
1,2,3,1,6.0,peak,3,54.0,0.008214980588304282,0.01061345613679807,0.023271608491073265,0.5,-0.0025066137313842773,0.019999971613287926
1,2,3,1,6.0,peak,4,66.0,0.010628558761798832,0.016705992698241436,0.04175692981406063,0.0,-0.009927034378051758,0.019999971613287926
1,2,3,1,6.0,peak,5,77.5,0.028120034574772027,0.031865762097953915,0.04597385629632907,0.0,0.006198883056640625,0.019999971613287926
1,2,3,1,6.0,valley,1,36.5,0.07119767741508554,0.04475156756777753,0.04018913573696603,-0.5,-0.07341140508651733,0.019999971613287926
1,2,3,1,6.0,valley,2,47.5,0.02377398253178475,0.0244661135885871,0.036336240396200974,0.0,0.022928714752197266,0.019999971613287926
1,2,3,1,6.0,valley,3,59.0,0.060256780904451045,0.04374662839832975,0.03961701522963789,0.5,0.08133482933044434,0.019999971613287926
1,2,3,1,6.0,valley,4,71.0,0.0426843793234158,0.03649613469762281,0.048677707959624346,0.0,0.04593944549560547,0.019999971613287926
1,2,4,2,8.0,peak,1,33.0,0.030838603801375722,0.031008559007291804,0.012547839786093118,10.5,0.008710682392120361,0.013377666473388672
1,2,4,2,8.0,peak,2,43.5,0.02176940603401251,0.011063876097478175,0.023858116734303374,0.0,0.01666128635406494,0.013377666473388672
1,2,4,2,8.0,peak,3,55.0,0.008992084626614083,0.01790299277029745,0.03848791892711531,0.0,-0.003959536552429199,0.013377666473388672
1,2,4,2,8.0,peak,4,66.5,0.0287266840448239,0.01141927771187167,0.024884420520183862,0.0,-0.022545576095581055,0.013377666473388672
1,2,4,2,8.0,valley,1,37.0,0.05235091293535097,0.033484453045120835,0.026417295726822346,-0.5,-0.05627015233039856,0.013377666473388672
1,2,4,2,8.0,valley,2,48.5,0.031237708465886724,0.027838194084771537,0.056697587377821566,0.0,0.05126965045928955,0.013377666473388672
1,2,4,2,8.0,valley,3,60.0,0.061162825606746594,0.04961889528924344,0.07625982796441635,0.0,0.07485812902450562,0.013377666473388672
1,2,4,2,8.0,valley,4,72.0,0.03136289410100343,0.023213740019749542,0.042703237525458286,0.0,0.045250773429870605,0.013377666473388672
1,2,5,3,10.0,peak,1,34.0,0.06433870818593734,0.035675854543247246,0.00989456652355432,-1.0,0.059839606285095215,0.042382121086120605
1,2,5,3,10.0,peak,2,44.5,0.05326382549252956,0.010286985480872283,0.027473456956767096,0.0,0.04898744821548462,0.042382121086120605
1,2,5,3,10.0,peak,3,56.0,0.01624028244428061,0.014927114672092375,0.027944912432959348,0.0,0.010302543640136719,0.042382121086120605
1,2,5,3,10.0,peak,4,67.5,0.027982509440784186,0.014098103518001642,0.03632540782757619,0.0,-0.024883389472961426,0.042382121086120605
1,2,5,3,10.0,valley,1,38.5,0.04365036853996639,0.0429478191281774,0.03370302853585419,-0.5,-0.027932852506637573,0.042382121086120605
1,2,5,3,10.0,valley,2,50.0,0.04937421667884401,0.018712709613337913,0.022599935833754935,-0.5,0.05275768041610718,0.042382121086120605
1,2,5,3,10.0,valley,3,61.5,0.014318159181940992,0.011832933648397992,0.011481965233341013,0.0,0.013729184865951538,0.042382121086120605
1,2,5,3,10.0,valley,4,73.0,0.025775643296167147,0.023880728515142308,0.016058435281083815,0.0,0.008229613304138184,0.042382121086120605
2,0,2,0,4.0,peak,1,42.5,0.02655038458056853,0.02485424724406652,0.009730355018626334,-0.5,-0.001191854476928711,0.06938653439283371
2,0,2,0,4.0,peak,2,53.5,0.02178049956747381,0.00924011553010784,0.01567301978691191,0.0,0.023930072784423828,0.06938653439283371
2,0,2,0,4.0,peak,3,65.0,0.03162818931114747,0.015131755817526283,0.02911104130605854,0.0,0.038904428482055664,0.06938653439283371
2,0,2,0,4.0,peak,4,77.0,0.03805765225144248,0.027956380650071368,0.020259284662358542,-0.5,0.042237281799316406,0.06938653439283371
2,0,2,0,4.0,valley,1,35.5,0.10629858549603753,0.04478742470266074,0.033764378763477036,-0.5,-0.11839461326599121,0.06938653439283371
2,0,2,0,4.0,valley,2,46.5,0.044964692438175496,0.00799184431438299,0.012427244439954271,0.0,-0.04694259166717529,0.06938653439283371
2,0,2,0,4.0,valley,3,58.0,0.026914798461997274,0.03680292298727224,0.03473252036672209,0.5,0.012376785278320312,0.06938653439283371
2,0,2,0,4.0,valley,4,69.5,0.030852634398411426,0.03835562521862607,0.035695849983782564,0.5,0.01375114917755127,0.06938653439283371
2,0,3,1,6.0,peak,1,32.5,0.04326075491926064,0.03868967228001816,0.01548517289823077,10.5,-0.014734327793121338,0.023741714656352997
2,0,3,1,6.0,peak,2,43.0,0.02115697500298883,0.01938034675280182,0.013023705999686034,0.0,-0.0035544633865356445,0.023741714656352997
2,0,3,1,6.0,peak,3,54.0,0.006586281733662495,0.007461267068983955,0.01362989679467056,0.0,-0.005357027053833008,0.023741714656352997
2,0,3,1,6.0,peak,4,66.0,0.008293916372783884,0.008834532028181253,0.023722279340385097,0.0,-0.005059957504272461,0.023741714656352997
2,0,3,1,6.0,peak,5,77.5,0.028911225894543327,0.03086043715381193,0.026931015202651693,0.0,0.003823995590209961,0.023741714656352997
2,0,3,1,6.0,valley,1,36.5,0.07482361880789153,0.04670850835181448,0.0412855664334879,-0.5,-0.077911376953125,0.023741714656352997
2,0,3,1,6.0,valley,2,47.5,0.02174198297513822,0.023653167463752692,0.035821741364697346,0.0,0.018858730792999268,0.023741714656352997
2,0,3,1,6.0,valley,3,59.0,0.05837271982619692,0.04441063852566684,0.04032826012881217,0.5,0.07974779605865479,0.023741714656352997
2,0,3,1,6.0,valley,4,71.0,0.04715036022556159,0.039674276396693214,0.0512332091861376,0.0,0.0557100772857666,0.023741714656352997
2,0,4,2,8.0,peak,1,33.0,0.031211314073833984,0.03159631678272491,0.01299312958541053,10.5,0.00965648889541626,0.0305330753326416
2,0,4,2,8.0,peak,2,43.5,0.023523962921391965,0.009289530414914558,0.011270689651228056,0.0,0.019307255744934082,0.0305330753326416
2,0,4,2,8.0,peak,3,55.0,0.0066658812785391555,0.011879203021333775,0.01182546616798182,0.0,-0.0010390281677246094,0.0305330753326416
2,0,4,2,8.0,peak,4,66.5,0.027607173841308792,0.007795846947156663,0.02290841057355113,0.0,-0.028048038482666016,0.0305330753326416
2,0,4,2,8.0,valley,1,37.0,0.055562025480790776,0.035061650908273456,0.027579347552888416,-0.5,-0.060802072286605835,0.0305330753326416
2,0,4,2,8.0,valley,2,48.5,0.028242406636088783,0.02715108474342925,0.056566335133844944,0.0,0.04716235399246216,0.0305330753326416
2,0,4,2,8.0,valley,3,60.0,0.05791295375103357,0.05083329044779214,0.07731177903215633,0.0,0.0717083215713501,0.0305330753326416
2,0,4,2,8.0,valley,4,72.0,0.036446884327740126,0.028333294862265063,0.04715788389639545,0.0,0.05349111557006836,0.0305330753326416
2,0,5,3,10.0,peak,1,34.0,0.06489661830287065,0.03591522307627194,0.011081134884160489,-1.0,0.061286330223083496,0.06583273410797119
2,0,5,3,10.0,peak,2,44.5,0.05557740281560842,0.008421538957128043,0.007964509514229029,0.0,0.052198946475982666,0.06583273410797119
2,0,5,3,10.0,peak,3,56.0,0.017848900590240597,0.012672706173919794,0.015806457395986313,0.0,0.009577512741088867,0.06583273410797119
2,0,5,3,10.0,peak,4,67.5,0.02738023797395246,0.01194935709850241,0.025260474296237196,0.0,-0.03634512424468994,0.06583273410797119
2,0,5,3,10.0,valley,1,38.5,0.045522566679287065,0.04463018067449428,0.034892615836957123,-0.5,-0.031860798597335815,0.06583273410797119
2,0,5,3,10.0,valley,2,50.0,0.04553258625895922,0.01758162327853345,0.02175648267962692,-0.5,0.04821935296058655,0.06583273410797119
2,0,5,3,10.0,valley,3,61.5,0.013095187958309409,0.013314495535490686,0.01588997299223245,0.0,0.007537961006164551,0.06583273410797119
2,0,5,3,10.0,valley,4,73.0,0.029690591745000928,0.02315481655473324,0.01836813502513288,0.0,0.02364635467529297,0.06583273410797119
2,1,2,0,4.0,peak,1,42.5,0.02655038458056853,0.02485424724406652,0.009730355018626334,-0.5,-0.001191854476928711,0.06938653439283371
2,1,2,0,4.0,peak,2,53.5,0.02178049956747381,0.00924011553010784,0.01567301978691191,0.0,0.023930072784423828,0.06938653439283371
2,1,2,0,4.0,peak,3,65.0,0.03162818931114747,0.015131755817526283,0.02911104130605854,0.0,0.038904428482055664,0.06938653439283371
2,1,2,0,4.0,peak,4,77.0,0.03805765225144248,0.027956380650071368,0.020259284662358542,-0.5,0.042237281799316406,0.06938653439283371
2,1,2,0,4.0,valley,1,35.5,0.10629858549603753,0.04478742470266074,0.033764378763477036,-0.5,-0.11839461326599121,0.06938653439283371
2,1,2,0,4.0,valley,2,46.5,0.044964692438175496,0.00799184431438299,0.012427244439954271,0.0,-0.04694259166717529,0.06938653439283371
2,1,2,0,4.0,valley,3,58.0,0.026914798461997274,0.03680292298727224,0.03473252036672209,0.5,0.012376785278320312,0.06938653439283371
2,1,2,0,4.0,valley,4,69.5,0.030852634398411426,0.03835562521862607,0.035695849983782564,0.5,0.01375114917755127,0.06938653439283371
2,1,3,1,6.0,peak,1,32.5,0.04326075491926064,0.03868967228001816,0.01548517289823077,10.5,-0.014734327793121338,0.023741714656352997
2,1,3,1,6.0,peak,2,43.0,0.02115697500298883,0.01938034675280182,0.013023705999686034,0.0,-0.0035544633865356445,0.023741714656352997
2,1,3,1,6.0,peak,3,54.0,0.006586281733662495,0.007461267068983955,0.01362989679467056,0.0,-0.005357027053833008,0.023741714656352997
2,1,3,1,6.0,peak,4,66.0,0.008293916372783884,0.008834532028181253,0.023722279340385097,0.0,-0.005059957504272461,0.023741714656352997
2,1,3,1,6.0,peak,5,77.5,0.028911225894543327,0.03086043715381193,0.026931015202651693,0.0,0.003823995590209961,0.023741714656352997
2,1,3,1,6.0,valley,1,36.5,0.07482361880789153,0.04670850835181448,0.0412855664334879,-0.5,-0.077911376953125,0.023741714656352997
2,1,3,1,6.0,valley,2,47.5,0.02174198297513822,0.023653167463752692,0.035821741364697346,0.0,0.018858730792999268,0.023741714656352997
2,1,3,1,6.0,valley,3,59.0,0.05837271982619692,0.04441063852566684,0.04032826012881217,0.5,0.07974779605865479,0.023741714656352997
2,1,3,1,6.0,valley,4,71.0,0.04715036022556159,0.039674276396693214,0.0512332091861376,0.0,0.0557100772857666,0.023741714656352997
2,1,4,2,8.0,peak,1,33.0,0.031211314073833984,0.03159631678272491,0.01299312958541053,10.5,0.00965648889541626,0.0305330753326416
2,1,4,2,8.0,peak,2,43.5,0.023523962921391965,0.009289530414914558,0.011270689651228056,0.0,0.019307255744934082,0.0305330753326416
2,1,4,2,8.0,peak,3,55.0,0.0066658812785391555,0.011879203021333775,0.01182546616798182,0.0,-0.0010390281677246094,0.0305330753326416
2,1,4,2,8.0,peak,4,66.5,0.027607173841308792,0.007795846947156663,0.02290841057355113,0.0,-0.028048038482666016,0.0305330753326416
2,1,4,2,8.0,valley,1,37.0,0.055562025480790776,0.035061650908273456,0.027579347552888416,-0.5,-0.060802072286605835,0.0305330753326416
2,1,4,2,8.0,valley,2,48.5,0.028242406636088783,0.02715108474342925,0.056566335133844944,0.0,0.04716235399246216,0.0305330753326416
2,1,4,2,8.0,valley,3,60.0,0.05791295375103357,0.05083329044779214,0.07731177903215633,0.0,0.0717083215713501,0.0305330753326416
2,1,4,2,8.0,valley,4,72.0,0.036446884327740126,0.028333294862265063,0.04715788389639545,0.0,0.05349111557006836,0.0305330753326416
2,1,5,3,10.0,peak,1,34.0,0.06489661830287065,0.03591522307627194,0.011081134884160489,-1.0,0.061286330223083496,0.06583273410797119
2,1,5,3,10.0,peak,2,44.5,0.05557740281560842,0.008421538957128043,0.007964509514229029,0.0,0.052198946475982666,0.06583273410797119
2,1,5,3,10.0,peak,3,56.0,0.017848900590240597,0.012672706173919794,0.015806457395986313,0.0,0.009577512741088867,0.06583273410797119
2,1,5,3,10.0,peak,4,67.5,0.02738023797395246,0.01194935709850241,0.025260474296237196,0.0,-0.03634512424468994,0.06583273410797119
2,1,5,3,10.0,valley,1,38.5,0.045522566679287065,0.04463018067449428,0.034892615836957123,-0.5,-0.031860798597335815,0.06583273410797119
2,1,5,3,10.0,valley,2,50.0,0.04553258625895922,0.01758162327853345,0.02175648267962692,-0.5,0.04821935296058655,0.06583273410797119
2,1,5,3,10.0,valley,3,61.5,0.013095187958309409,0.013314495535490686,0.01588997299223245,0.0,0.007537961006164551,0.06583273410797119
2,1,5,3,10.0,valley,4,73.0,0.029690591745000928,0.02315481655473324,0.01836813502513288,0.0,0.02364635467529297,0.06583273410797119
2,2,2,0,4.0,peak,1,42.5,0.02655038458056853,0.02485424724406652,0.009730355018626334,-0.5,-0.001191854476928711,0.06938653439283371
2,2,2,0,4.0,peak,2,53.5,0.02178049956747381,0.00924011553010784,0.01567301978691191,0.0,0.023930072784423828,0.06938653439283371
2,2,2,0,4.0,peak,3,65.0,0.03162818931114747,0.015131755817526283,0.02911104130605854,0.0,0.038904428482055664,0.06938653439283371
2,2,2,0,4.0,peak,4,77.0,0.03805765225144248,0.027956380650071368,0.020259284662358542,-0.5,0.042237281799316406,0.06938653439283371
2,2,2,0,4.0,valley,1,35.5,0.10629858549603753,0.04478742470266074,0.033764378763477036,-0.5,-0.11839461326599121,0.06938653439283371
2,2,2,0,4.0,valley,2,46.5,0.044964692438175496,0.00799184431438299,0.012427244439954271,0.0,-0.04694259166717529,0.06938653439283371
2,2,2,0,4.0,valley,3,58.0,0.026914798461997274,0.03680292298727224,0.03473252036672209,0.5,0.012376785278320312,0.06938653439283371
2,2,2,0,4.0,valley,4,69.5,0.030852634398411426,0.03835562521862607,0.035695849983782564,0.5,0.01375114917755127,0.06938653439283371
2,2,3,1,6.0,peak,1,32.5,0.04326075491926064,0.03868967228001816,0.01548517289823077,10.5,-0.014734327793121338,0.023741714656352997
2,2,3,1,6.0,peak,2,43.0,0.02115697500298883,0.01938034675280182,0.013023705999686034,0.0,-0.0035544633865356445,0.023741714656352997
2,2,3,1,6.0,peak,3,54.0,0.006586281733662495,0.007461267068983955,0.01362989679467056,0.0,-0.005357027053833008,0.023741714656352997
2,2,3,1,6.0,peak,4,66.0,0.008293916372783884,0.008834532028181253,0.023722279340385097,0.0,-0.005059957504272461,0.023741714656352997
2,2,3,1,6.0,peak,5,77.5,0.028911225894543327,0.03086043715381193,0.026931015202651693,0.0,0.003823995590209961,0.023741714656352997
2,2,3,1,6.0,valley,1,36.5,0.07482361880789153,0.04670850835181448,0.0412855664334879,-0.5,-0.077911376953125,0.023741714656352997
2,2,3,1,6.0,valley,2,47.5,0.02174198297513822,0.023653167463752692,0.035821741364697346,0.0,0.018858730792999268,0.023741714656352997
2,2,3,1,6.0,valley,3,59.0,0.05837271982619692,0.04441063852566684,0.04032826012881217,0.5,0.07974779605865479,0.023741714656352997
2,2,3,1,6.0,valley,4,71.0,0.04715036022556159,0.039674276396693214,0.0512332091861376,0.0,0.0557100772857666,0.023741714656352997
2,2,4,2,8.0,peak,1,33.0,0.031211314073833984,0.03159631678272491,0.01299312958541053,10.5,0.00965648889541626,0.0305330753326416
2,2,4,2,8.0,peak,2,43.5,0.023523962921391965,0.009289530414914558,0.011270689651228056,0.0,0.019307255744934082,0.0305330753326416
2,2,4,2,8.0,peak,3,55.0,0.0066658812785391555,0.011879203021333775,0.01182546616798182,0.0,-0.0010390281677246094,0.0305330753326416
2,2,4,2,8.0,peak,4,66.5,0.027607173841308792,0.007795846947156663,0.02290841057355113,0.0,-0.028048038482666016,0.0305330753326416
2,2,4,2,8.0,valley,1,37.0,0.055562025480790776,0.035061650908273456,0.027579347552888416,-0.5,-0.060802072286605835,0.0305330753326416
2,2,4,2,8.0,valley,2,48.5,0.028242406636088783,0.02715108474342925,0.056566335133844944,0.0,0.04716235399246216,0.0305330753326416
2,2,4,2,8.0,valley,3,60.0,0.05791295375103357,0.05083329044779214,0.07731177903215633,0.0,0.0717083215713501,0.0305330753326416
2,2,4,2,8.0,valley,4,72.0,0.036446884327740126,0.028333294862265063,0.04715788389639545,0.0,0.05349111557006836,0.0305330753326416
2,2,5,3,10.0,peak,1,34.0,0.06489661830287065,0.03591522307627194,0.011081134884160489,-1.0,0.061286330223083496,0.06583273410797119
2,2,5,3,10.0,peak,2,44.5,0.05557740281560842,0.008421538957128043,0.007964509514229029,0.0,0.052198946475982666,0.06583273410797119
2,2,5,3,10.0,peak,3,56.0,0.017848900590240597,0.012672706173919794,0.015806457395986313,0.0,0.009577512741088867,0.06583273410797119
2,2,5,3,10.0,peak,4,67.5,0.02738023797395246,0.01194935709850241,0.025260474296237196,0.0,-0.03634512424468994,0.06583273410797119
2,2,5,3,10.0,valley,1,38.5,0.045522566679287065,0.04463018067449428,0.034892615836957123,-0.5,-0.031860798597335815,0.06583273410797119
