n_levels,seed,curve_id,vr_class,late_va_min,late_bias_fit_minus_target,late_target_range,late_pred_range,late_valley_count,late_valley_lift_mean,is_high_vr
1,0,2,4.0,60.0,-0.012714231886514804,1.0489999055862427,1.1735584735870361,1,0.0058051347732543945,False
1,0,3,6.0,60.0,-0.004492277052344345,1.439000129699707,1.4048696756362915,1,0.04593944549560547,False
1,0,4,8.0,60.0,-0.0020508286429614555,1.5730000138282776,1.493951678276062,1,0.045250773429870605,True
1,0,5,10.0,60.0,-0.0021450068892502204,1.5959999561309814,1.5398886501789093,1,0.008229613304138184,True
1,1,2,4.0,60.0,-0.012714231886514804,1.0489999055862427,1.1735584735870361,1,0.0058051347732543945,False
1,1,3,6.0,60.0,-0.004492277052344345,1.439000129699707,1.4048696756362915,1,0.04593944549560547,False
1,1,4,8.0,60.0,-0.0020508286429614555,1.5730000138282776,1.493951678276062,1,0.045250773429870605,True
1,1,5,10.0,60.0,-0.0021450068892502204,1.5959999561309814,1.5398886501789093,1,0.008229613304138184,True
1,2,2,4.0,60.0,-0.012714231886514804,1.0489999055862427,1.1735584735870361,1,0.0058051347732543945,False
1,2,3,6.0,60.0,-0.004492277052344345,1.439000129699707,1.4048696756362915,1,0.04593944549560547,False
1,2,4,8.0,60.0,-0.0020508286429614555,1.5730000138282776,1.493951678276062,1,0.045250773429870605,True
1,2,5,10.0,60.0,-0.0021450068892502204,1.5959999561309814,1.5398886501789093,1,0.008229613304138184,True
2,0,2,4.0,60.0,-0.010618736104267399,1.0489999055862427,1.1729048490524292,1,0.01375114917755127,False
2,0,3,6.0,60.0,-0.004077579916977301,1.439000129699707,1.4038281440734863,1,0.0557100772857666,False
2,0,4,8.0,60.0,-0.003980372010207758,1.5730000138282776,1.480336308479309,1,0.05349111557006836,True
2,0,5,10.0,60.0,-0.0033612636531271584,1.5959999561309814,1.5226292610168457,1,0.02364635467529297,True
2,1,2,4.0,60.0,-0.010618736104267399,1.0489999055862427,1.1729048490524292,1,0.01375114917755127,False
2,1,3,6.0,60.0,-0.004077579916977301,1.439000129699707,1.4038281440734863,1,0.0557100772857666,False
2,1,4,8.0,60.0,-0.003980372010207758,1.5730000138282776,1.480336308479309,1,0.05349111557006836,True
2,1,5,10.0,60.0,-0.0033612636531271584,1.5959999561309814,1.5226292610168457,1,0.02364635467529297,True
2,2,2,4.0,60.0,-0.010618736104267399,1.0489999055862427,1.1729048490524292,1,0.01375114917755127,False
2,2,3,6.0,60.0,-0.004077579916977301,1.439000129699707,1.4038281440734863,1,0.0557100772857666,False
2,2,4,8.0,60.0,-0.003980372010207758,1.5730000138282776,1.480336308479309,1,0.05349111557006836,True
2,2,5,10.0,60.0,-0.0033612636531271584,1.5959999561309814,1.5226292610168457,1,0.02364635467529297,True
3,0,2,4.0,60.0,-0.00956476025465058,1.0489999055862427,1.176871657371521,1,0.019915461540222168,False
3,0,3,6.0,60.0,-0.004874444589382265,1.439000129699707,1.4036198854446411,1,0.06446456909179688,False
3,0,4,8.0,60.0,-0.0059551218660866346,1.5730000138282776,1.4858404397964478,1,0.061804771423339844,True
3,0,5,10.0,60.0,-0.004714914211412755,1.5959999561309814,1.5248427391052246,1,0.036512792110443115,True
3,1,2,4.0,60.0,-0.00956476025465058,1.0489999055862427,1.176871657371521,1,0.019915461540222168,False
