epoch,loss_total,loss_monitor,loss_raw,loss_d1,loss_d2,loss_peak_window,loss_smooth,loss_vr_late_bias,loss_vr_amplitude_ratio,loss_high_vr_valley_depth,loss_reg,best_epoch,early_stop_wait,early_stop
330,0.060756027698516846,0.10515982657670975,0.04431381821632385,0.0052230143919587135,0.003969082608819008,0.04671952873468399,0.0003498487640172243,0.07029327750205994,0.07403534650802612,0.04779527336359024,0.003773733740672469,330,0,False
340,0.05733548477292061,0.09827584028244019,0.04187154024839401,0.005012919194996357,0.0038485198747366667,0.043773144483566284,0.000354123447323218,0.0659882202744484,0.0673680454492569,0.04212266951799393,0.00382122490555048,340,0,False
350,0.05414731800556183,0.09188860654830933,0.039580874145030975,0.0048133195377886295,0.003728893119841814,0.04102294519543648,0.00035784736974164844,0.06191851571202278,0.06131361797451973,0.036971379071474075,0.0038681416772305965,350,0,False
360,0.051187269389629364,0.08599621802568436,0.03743639215826988,0.004622303415089846,0.0036080144345760345,0.038462791591882706,0.0003608965198509395,0.058080680668354034,0.0559406578540802,0.03233334422111511,0.003914144355803728,360,0,False
370,0.04844373092055321,0.08056482672691345,0.03543483465909958,0.00444102194160223,0.0034881941974163055,0.03608722239732742,0.00036333914613351226,0.05446849390864372,0.05109434574842453,0.028185447677969933,0.003959061112254858,370,0,False
380,0.04592028260231018,0.07561347633600235,0.0335727222263813,0.004271522164344788,0.0033710100688040257,0.033889658749103546,0.00036518642446026206,0.0510714054107666,0.047016263008117676,0.02449941076338291,0.004002807661890984,380,0,False
390,0.04360616207122803,0.07111137360334396,0.031846363097429276,0.004116905853152275,0.0032615396194159985,0.03186313062906265,0.00036670337431132793,0.04787534475326538,0.04359260946512222,0.021248606964945793,0.004045372363179922,390,0,False
400,0.04148207604885101,0.067012719810009,0.030246302485466003,0.003973493818193674,0.003156007034704089,0.029997805133461952,0.00036772643215954304,0.04487883299589157,0.04065057262778282,0.018406955525279045,0.004086458124220371,400,0,False
410,0.0395357646048069,0.06329168379306793,0.02876472845673561,0.003839600831270218,0.0030538400169461966,0.028284195810556412,0.00036825641291216016,0.04207728058099747,0.038156621158123016,0.01594233140349388,0.004125899635255337,410,0,False
420,0.03775009885430336,0.059906959533691406,0.0273929201066494,0.0037125940434634686,0.0029515465721488,0.026711294427514076,0.0003681026282720268,0.03946564346551895,0.035992346704006195,0.01381684560328722,0.004163569770753384,420,0,False
430,0.036114223301410675,0.05683550983667374,0.026123497635126114,0.0035923724062740803,0.0028504866641014814,0.025268474593758583,0.0003673381288535893,0.03703402355313301,0.034160517156124115,0.011990861967206001,0.004199472721666098,430,0,False
440,0.03461291268467903,0.05404098704457283,0.024948373436927795,0.0034779005218297243,0.002751299412921071,0.023945022374391556,0.0003660048823803663,0.03477431461215019,0.03257087618112564,0.010426299646496773,0.004233578685671091,440,0,False
450,0.03323724865913391,0.05150628089904785,0.023860521614551544,0.0033695001620799303,0.0026550700422376394,0.022730913013219833,0.00036417768569663167,0.03267421945929527,0.03125671297311783,0.009089531376957893,0.004265943542122841,450,0,False
460,0.031981583684682846,0.04922366142272949,0.022853652015328407,0.0032682926394045353,0.002562447916716337,0.0216164942830801,0.0003619206545408815,0.030718320980668068,0.030309652909636497,0.007950052618980408,0.0042966995388269424,460,0,False
470,0.03083016909658909,0.04715283215045929,0.02192097157239914,0.0031725638546049595,0.0024729615543037653,0.020593825727701187,0.0003592788416426629,0.028901036828756332,0.029562298208475113,0.00698664877563715,0.004325801972299814,470,0,False
480,0.02977326512336731,0.04527232050895691,0.021056558936834335,0.003080919850617647,0.002386203035712242,0.019655633717775345,0.00035629558260552585,0.027217116206884384,0.02897331677377224,0.006177709437906742,0.004353234078735113,480,0,False
490,0.02880147658288479,0.043560851365327835,0.020254697650671005,0.0029928027652204037,0.0023019996006041765,0.018794206902384758,0.000352995382854715,0.025658298283815384,0.02850930765271187,0.005499161779880524,0.004379069898277521,490,0,False
500,0.027906252071261406,0.04199919477105141,0.01951003447175026,0.0029080805834382772,0.002220597118139267,0.01800217106938362,0.0003494159900583327,0.024215370416641235,0.028145447373390198,0.004928512033075094,0.0044034202583134174,500,0,False
510,0.027078457176685333,0.04056616127490997,0.01881728321313858,0.0028261032421141863,0.002141323173418641,0.017272593453526497,0.0003455425030551851,0.02288011647760868,0.027833178639411926,0.004447791259735823,0.004426370374858379,510,0,False
520,0.026322728022933006,0.03927435353398323,0.018179109320044518,0.00274716317653656,0.0020636343397200108,0.016607552766799927,0.0003412055957596749,0.021660394966602325,0.02757886052131653,0.0040830946527421474,0.004447592422366142,520,0,False
530,0.02563857100903988,0.03812704235315323,0.017595583572983742,0.002670327899977565,0.0019868360832333565,0.01600705459713936,0.0003362394927535206,0.020560961216688156,0.02739468775689602,0.0038439002819359303,0.004465332720428705,530,0,False
540,0.02500487118959427,0.03707477077841759,0.017052458599209785,0.002597229089587927,0.0019141383236274123,0.015453530475497246,0.00033113633980974555,0.01954595372080803,0.027266452088952065,0.0036498005501925945,0.004480818286538124,540,0,False
550,0.024414187297225,0.036100536584854126,0.016544358804821968,0.002527963137254119,0.0018458666745573282,0.014940336346626282,0.0003260317607782781,0.01860632747411728,0.027161454781889915,0.0034863906912505627,0.004495037719607353,550,0,False
560,0.023861709982156754,0.03519418463110924,0.016067756339907646,0.0024624979123473167,0.0017820202047005296,0.014462998136878014,0.00032100375392474234,0.017733976244926453,0.02706306241452694,0.0033489889465272427,0.004508348647505045,560,0,False
570,0.023344138637185097,0.034349504858255386,0.015619968995451927,0.0024007244501262903,0.0017221847083419561,0.014017971232533455,0.00031608392600901425,0.016921499744057655,0.0269710011780262,0.003235379233956337,0.004520857241004705,570,0,False
580,0.022862831130623817,0.03357544541358948,0.01519867219030857,0.0023435933981090784,0.0016677187522873282,0.013601535931229591,0.0003114107239525765,0.01615791954100132,0.026997948065400124,0.003140904475003481,0.0045326887629926205,580,0,False
590,0.022411923855543137,0.03285469487309456,0.014802406542003155,0.002290114527568221,0.0016162972897291183,0.013212112709879875,0.0003068714577239007,0.015441780909895897,0.027045894414186478,0.00306319328956306,0.004543784074485302,590,0,False
600,0.021988827735185623,0.032181642949581146,0.014429730363190174,0.002239721594378352,0.0015681341756135225,0.012848402373492718,0.00030247773975133896,0.014772845432162285,0.027094701305031776,0.0029996647499501705,0.004554081708192825,600,0,False
610,0.021591508761048317,0.03155281022191048,0.014079026877880096,0.0021927463822066784,0.0015239116037264466,0.012508800253272057,0.00029823806835338473,0.014147290959954262,0.027140414342284203,0.0029501160606741905,0.004563583061099052,610,0,False
620,0.02121753804385662,0.030963102355599403,0.013748444616794586,0.0021488736383616924,0.0014831420267000794,0.012191076762974262,0.000294158176984638,0.013557730242609978,0.027176931500434875,0.002915116958320141,0.004572426900267601,620,0,False
630,0.02086588740348816,0.030410654842853546,0.013437116518616676,0.002107155742123723,0.0014443488325923681,0.01189321931451559,0.0002902255509980023,0.012997006997466087,0.027225669473409653,0.002891344018280506,0.0045803003013134,630,0,False
640,0.020536154508590698,0.029895229265093803,0.013143936172127724,0.0020690481178462505,0.0014094676589593291,0.011613864451646805,0.00028648789157159626,0.012458055280148983,0.027317043393850327,0.0028704109136015177,0.004587497562170029,640,0,False
650,0.02024824731051922,0.02946402318775654,0.01288247387856245,0.002039455808699131,0.0013825331116095185,0.011364666745066643,0.0002829552977345884,0.011952334083616734,0.027620699256658554,0.00286977575160563,0.0045908489264547825,650,0,False
660,0.019979245960712433,0.02906128019094467,0.012638392858207226,0.002013151766732335,0.0013584389816969633,0.011133124120533466,0.00027959683211520314,0.011459777131676674,0.027912665158510208,0.0028819837607443333,0.004593294113874435,660,0,False
670,0.019722744822502136,0.028673041611909866,0.012406456284224987,0.001988122006878257,0.0013350541703402996,0.010913156904280186,0.0002764128730632365,0.010973693802952766,0.028178593143820763,0.0028943712823092937,0.004595875274389982,670,0,False
680,0.019475426524877548,0.028300104662775993,0.012181036174297333,0.0019639143720269203,0.0013154062908142805,0.010699557140469551,0.0002734654408413917,0.010500798001885414,0.028493240475654602,0.0028889314271509647,0.004599096719175577,680,0,False
690,0.019223861396312714,0.027906116098165512,0.011956119909882545,0.0019373074173927307,0.0012950280215591192,0.01048803236335516,0.00027063494781032205,0.010043038055300713,0.028651943430304527,0.0028630695305764675,0.004604368470609188,690,0,False
700,0.018997615203261375,0.027550943195819855,0.011755218729376793,0.00191417895257473,0.001277224626392126,0.010299889370799065,0.00026792826247401536,0.009626561775803566,0.028787072747945786,0.002840347122400999,0.0046079885214567184,700,0,False
710,0.018807874992489815,0.027267111465334892,0.011584454216063023,0.001895961700938642,0.0012629219563677907,0.01014199573546648,0.0002651670074556023,0.00927666388452053,0.028969477862119675,0.002855864819139242,0.004608438815921545,710,0,False
720,0.01863711327314377,0.027006009593605995,0.01143463421612978,0.0018763371044769883,0.0012498219730332494,0.010004127398133278,0.00026253765099681914,0.008987067267298698,0.02907133474946022,0.002846257761120796,0.004607674200087786,720,0,False
730,0.01847061887383461,0.026746699586510658,0.011289461515843868,0.001857528812251985,0.0012384038418531418,0.009869543835520744,0.0002600500010885298,0.008681684732437134,0.02913793921470642,0.002851707162335515,0.0046073379926383495,730,0,False
740,0.018333502113819122,0.026545001193881035,0.011167502962052822,0.0018426773604005575,0.0012301248498260975,0.009756923653185368,0.0002575559192337096,0.008434038609266281,0.02930794097483158,0.002854918362572789,0.004604873713105917,740,0,False
750,0.01819901540875435,0.026343483477830887,0.011049717664718628,0.0018271481385454535,0.0012237655464559793,0.00965098850429058,0.00025512551655992866,0.008214152418076992,0.029376983642578125,0.002860140986740589,0.004603128414601088,750,0,False
760,0.018080109730362892,0.02616718038916588,0.010944667272269726,0.0018154438585042953,0.0012206567917019129,0.009554265066981316,0.00025312157231383026,0.007980282418429852,0.02950252965092659,0.002881330903619528,0.004600612446665764,760,0,False
770,0.017946898937225342,0.025972260162234306,0.01082172803580761,0.0018047287594527006,0.0012186032254248857,0.009441817179322243,0.00025132601149380207,0.007715530693531036,0.029775962233543396,0.0028558040503412485,0.004601000342518091,770,0,False
780,0.0178232342004776,0.025792641565203667,0.010707552544772625,0.0017960823606699705,0.0012173979775980115,0.009341505356132984,0.00024992041289806366,0.007470381911844015,0.029990172013640404,0.0028508803807199,0.004601445514708757,780,0,False
790,0.017695853486657143,0.02560441941022873,0.010590747930109501,0.0017875402700155973,0.0012193031143397093,0.009232951328158379,0.0002484907163307071,0.007234213408082724,0.03020472452044487,0.002820971654728055,0.004602523986250162,790,0,False
800,0.017574667930603027,0.025421366095542908,0.010481064207851887,0.0017803935334086418,0.0012229090789332986,0.009131086990237236,0.0002470746112521738,0.007009045220911503,0.030376195907592773,0.0027855460066348314,0.004603666253387928,800,0,False
810,0.017468906939029694,0.025269415229558945,0.0103836078196764,0.0017761718481779099,0.0012283110991120338,0.00904764048755169,0.00024610201944597065,0.0067964582704007626,0.030549097806215286,0.002787617966532707,0.004603564739227295,810,0,False
820,0.017356254160404205,0.025096967816352844,0.010283361189067364,0.0017711296677589417,0.0012346220901235938,0.008955884724855423,0.0002450349275022745,0.006588759366422892,0.030618419870734215,0.0027795187197625637,0.004604600835591555,820,0,False
830,0.017251448705792427,0.02494676224887371,0.010186731815338135,0.0017684033373370767,0.0012419417034834623,0.008871455676853657,0.0002440673706587404,0.0063847387209534645,0.030781647190451622,0.002780212089419365,0.004604738671332598,830,0,False
840,0.0171528197824955,0.024797916412353516,0.01009911298751831,0.0017660114681348205,0.0012507865903899074,0.00879194587469101,0.00024304911494255066,0.006210985127836466,0.030909668654203415,0.002736828289926052,0.004604443907737732,840,0,False
850,0.017053164541721344,0.024652691558003426,0.010008123703300953,0.0017652070382609963,0.0012612993596121669,0.00871395505964756,0.00024247732653748244,0.0060072531923651695,0.030995327979326248,0.00276312162168324,0.004604985937476158,850,0,False
860,0.016958625987172127,0.024505944922566414,0.009924909099936485,0.0017656277632340789,0.0012731014285236597,0.008639694191515446,0.0002418245712760836,0.005823033861815929,0.03106853738427162,0.0027360946405678988,0.0046054162085056305,860,0,False
870,0.01686825603246689,0.024375345557928085,0.009841850027441978,0.0017656860873103142,0.001285335747525096,0.00856705941259861,0.00024122558534145355,0.005649516824632883,0.031211573630571365,0.002721550175920129,0.004605763591825962,870,0,False
880,0.016778504475951195,0.024243885651230812,0.00975999515503645,0.0017660979647189379,0.0012957209255546331,0.008495708927512169,0.00024067246704362333,0.005475672893226147,0.03130338713526726,0.0027244179509580135,0.0046064648777246475,880,0,False
890,0.01669539138674736,0.024118369445204735,0.009686301462352276,0.0017692245310172439,0.001312929205596447,0.008431961759924889,0.0002404571569059044,0.005319041199982166,0.031352363526821136,0.0027117219287902117,0.004606744274497032,890,0,False
900,0.01661112532019615,0.023994654417037964,0.009608989581465721,0.0017712017288431525,0.0013272077776491642,0.00836541224271059,0.0002401121164439246,0.0051425183191895485,0.031465183943510056,0.0027081570588052273,0.004607512149959803,900,0,False
910,0.016535356640815735,0.023883508518338203,0.009540731087327003,0.0017739007016643882,0.0013412071857601404,0.00830504484474659,0.00023974760551936924,0.0050123874098062515,0.031553372740745544,0.0026823992375284433,0.004607669543474913,910,0,False
920,0.016454577445983887,0.023758869618177414,0.009468472562730312,0.0017789658159017563,0.0013610728783532977,0.008244983851909637,0.0002398345386609435,0.0048292530700564384,0.031636252999305725,0.002663610503077507,0.004608489573001862,920,0,False
930,0.01638282835483551,0.02365565299987793,0.009404104202985764,0.0017833992606028914,0.0013781238812953234,0.008190751075744629,0.00023985642474144697,0.00469933170825243,0.0316302664577961,0.00269291247241199,0.004608607850968838,930,0,False
940,0.016311053186655045,0.023551544174551964,0.009338471107184887,0.0017875537741929293,0.0013963911915197968,0.008134624920785427,0.00023985712323337793,0.004554656334221363,0.03173086419701576,0.0026814579032361507,0.004608875140547752,940,0,False
950,0.016241509467363358,0.023454928770661354,0.009273684583604336,0.0017922468250617385,0.001412121346220374,0.00807972252368927,0.00023972461349330842,0.00442197872325778,0.03182517737150192,0.002686508698388934,0.004609239287674427,950,0,False
960,0.01617632433772087,0.023356998339295387,0.009216273203492165,0.0017979865660890937,0.0014329107943922281,0.008031120523810387,0.00023996669915504754,0.0042981370352208614,0.03184572979807854,0.0026795193552970886,0.004609256982803345,960,0,False
970,0.01611175388097763,0.023257911205291748,0.00915901642292738,0.001804775558412075,0.001453294069506228,0.007984096184372902,0.00024015046074055135,0.004151881206780672,0.03191829472780228,0.0026570227928459644,0.004609323106706142,970,0,False
980,0.016047455370426178,0.023163577541708946,0.009101162664592266,0.0018113022670149803,0.0014736999291926622,0.007937575690448284,0.00024052504159044474,0.004021199885755777,0.03195513039827347,0.002658901270478964,0.004609571769833565,980,0,False
990,0.01598939672112465,0.023080436512827873,0.009048765525221825,0.001817251555621624,0.0014919594395905733,0.007892278954386711,0.00024053920060396194,0.003915681503713131,0.03201160579919815,0.0026508276350796223,0.004609376657754183,990,0,False
1000,0.015931034460663795,0.02299569733440876,0.008996302261948586,0.0018242646474391222,0.0015104027697816491,0.007849732413887978,0.00024081319861579686,0.003794583259150386,0.0320405513048172,0.002660764381289482,0.004609319847077131,1000,0,False
1010,0.01587596908211708,0.022912882268428802,0.008947804570198059,0.0018319364171475172,0.0015344026032835245,0.007808775641024113,0.00024127769574988633,0.003686352865770459,0.03210067003965378,0.0026297825388610363,0.004609023220837116,1010,0,False
1020,0.015822909772396088,0.022840427234768867,0.008897919207811356,0.0018395334482192993,0.0015569220995530486,0.007772109005600214,0.00024190913245547563,0.0035564147401601076,0.032194383442401886,0.0026409602724015713,0.004608802497386932,1020,0,False
1030,0.015776794403791428,0.02278374880552292,0.008852600120007992,0.0018457910045981407,0.0015769951278343797,0.007733308710157871,0.00024225488596130162,0.003460897132754326,0.03236352279782295,0.0026297445874661207,0.00460818549618125,1030,0,False
1040,0.01572519540786743,0.022713562473654747,0.00880354642868042,0.0018515989650040865,0.0015930732479318976,0.0076950364746153355,0.00024250309797935188,0.0033491384238004684,0.03247640281915665,0.002624673768877983,0.0046084048226475716,1040,0,False
1050,0.015681922435760498,0.022658683359622955,0.008761879988014698,0.0018568929517641664,0.001609326689504087,0.007662930991500616,0.00024281383957713842,0.003255358664318919,0.03258252143859863,0.002632745774462819,0.004607850685715675,1050,0,False
1060,0.015638047829270363,0.022599268704652786,0.008720707148313522,0.001865358673967421,0.0016333824023604393,0.007629104889929295,0.00024343040422536433,0.003161998465657234,0.03270352631807327,0.0026075709611177444,0.004607436712831259,1059,0,False
1070,0.015592674724757671,0.02253497578203678,0.00867908913642168,0.0018720788648352027,0.0016530519351363182,0.0075978166423738,0.00024399552785325795,0.0030593553092330694,0.03276199847459793,0.0026072426699101925,0.004607308655977249,1070,0,False
1080,0.015551624819636345,0.022477637976408005,0.008641713298857212,0.001878021634183824,0.001664190785959363,0.007566444575786591,0.00024394001229666173,0.002982581267133355,0.032823484390974045,0.002598060993477702,0.004606844391673803,1080,0,False
1090,0.01551081147044897,0.022424744442105293,0.008603392168879509,0.0018854078371077776,0.0016823787009343505,0.007540223188698292,0.0002445857971906662,0.0028867553919553757,0.03284646198153496,0.0026364470832049847,0.00460639875382185,1090,0,False
1100,0.01547389104962349,0.02237011305987835,0.008570775389671326,0.0018939037108793855,0.0017083166167140007,0.007509262766689062,0.0002452541666571051,0.002821950940415263,0.03296694532036781,0.0025675755459815264,0.004605614580214024,1100,1,False
1110,0.015432434156537056,0.022315138950943947,0.008532203733921051,0.0019006099319085479,0.001724732806906104,0.007483576890081167,0.0002458046656101942,0.0027255285531282425,0.03297271952033043,0.0026090345345437527,0.004605322610586882,1110,0,False
1120,0.015399251133203506,0.02226722240447998,0.008502639830112457,0.0019084217492491007,0.0017403250094503164,0.0074629695154726505,0.000246112555032596,0.0026472718454897404,0.03304949775338173,0.002583431778475642,0.004604324698448181,1119,0,False
1130,0.015361757017672062,0.022213533520698547,0.008469264023005962,0.001914703520014882,0.0017564675072208047,0.007431794889271259,0.00024641648633405566,0.002588437870144844,0.03310956433415413,0.002554304664954543,0.004603820852935314,1130,0,False
1140,0.015328033827245235,0.022171607241034508,0.008437691256403923,0.0019221002003178,0.0017723257187753916,0.007412242703139782,0.00024692766601219773,0.0025082232896238565,0.03312201425433159,0.0025945561937987804,0.004602914676070213,1140,0,False
1150,0.015295001678168774,0.02212868072092533,0.008407060988247395,0.0019301619613543153,0.0017963899299502373,0.007389519363641739,0.00024781603133305907,0.002436349866911769,0.033192265778779984,0.0025881235487759113,0.004601974040269852,1149,0,False
1160,0.01526243332773447,0.022079357877373695,0.008379212580621243,0.0019370302325114608,0.0018110375385731459,0.00736734876409173,0.00024817377561703324,0.002372048795223236,0.033231377601623535,0.0025608965661376715,0.004601099528372288,1160,0,False
1170,0.015232410281896591,0.022041533142328262,0.008351539261639118,0.0019446533406153321,0.0018293086905032396,0.007345960941165686,0.0002486651355866343,0.002316181780770421,0.03328556939959526,0.0025587345007807016,0.004599986132234335,1170,0,False
1180,0.01520267128944397,0.021998343989253044,0.008325704373419285,0.0019517217297106981,0.0018464901950210333,0.007326959166675806,0.0002492097264621407,0.002250485122203827,0.033330000936985016,0.002541271038353443,0.004598869476467371,1180,0,False
1190,0.015174336731433868,0.021969696506857872,0.008297452703118324,0.0019589567091315985,0.0018616847228258848,0.0073083811439573765,0.0002497321111150086,0.002186730969697237,0.03337171673774719,0.0025892092380672693,0.004597682040184736,1188,1,False
1200,0.015144851058721542,0.02192448079586029,0.008272663690149784,0.001966143725439906,0.0018828578758984804,0.0072881365194916725,0.0002504706208128482,0.0021310767624527216,0.0334276482462883,0.0025439767632633448,0.004596594721078873,1200,1,False
1210,0.01511765643954277,0.02189032733440399,0.00824714545160532,0.001973366132006049,0.0018953459803014994,0.00727039435878396,0.0002506809832993895,0.002069914946332574,0.033513158559799194,0.002534490544348955,0.004595393314957619,1210,1,False
1220,0.015092005021870136,0.021854117512702942,0.008225026540458202,0.001980184344574809,0.0019149624276906252,0.007254431489855051,0.00025151969748549163,0.0020191664807498455,0.03351498022675514,0.002533157356083393,0.0045945048332214355,1220,1,False
1230,0.015065839514136314,0.02182331122457981,0.008200440555810928,0.00198670057579875,0.0019301887368783355,0.00723807280883193,0.00025209010345861316,0.0019686357118189335,0.033519014716148376,0.0025631519965827465,0.004593726713210344,1229,1,False
