n_levels,seed,curve_id,curve_idx,vr_class,kind,ordinal,center_va,segment_rmse,segment_d1_rmse,segment_d2_rmse,extremum_position_error,extremum_amplitude_error,contrast_error
3,0,1,0,0.0,peak,1,42.5,0.04186844371377032,0.026216144369199324,0.015479971037190095,-0.5,0.04095172882080078,0.04408898949623108
3,0,1,0,0.0,peak,2,53.0,0.0831805150856213,0.03012852058015493,0.02766846736100834,0.5,0.09477949142456055,0.04408898949623108
3,0,1,0,0.0,peak,3,64.0,0.0967824137322868,0.05534037922478416,0.03831091679800536,1.0,0.10048031806945801,0.04408898949623108
3,0,1,0,0.0,peak,4,75.5,0.07547960143445041,0.05894560508185066,0.05112335253606133,1.0,0.06653356552124023,0.04408898949623108
3,0,1,0,0.0,valley,1,44.0,0.03634463065236461,0.04046305548788897,0.015612091005044402,1.5,-0.0076721906661987305,0.04408898949623108
3,0,1,0,0.0,valley,2,55.5,0.07154963985678107,0.05911883250361749,0.03433161893521658,2.0,0.0762169361114502,0.04408898949623108
3,0,1,0,0.0,valley,3,67.0,0.10351688564988218,0.07160586043624126,0.04051109545241781,2.0,0.11149835586547852,0.04408898949623108
3,0,2,1,4.0,peak,1,42.5,0.05169330721114464,0.04149672167885153,0.033328162813687674,-0.5,0.021788597106933594,0.07190553843975067
3,0,2,1,4.0,peak,2,53.5,0.046446920327280504,0.027331513155376668,0.044954678750264716,0.0,0.04871022701263428,0.07190553843975067
3,0,2,1,4.0,peak,3,65.0,0.03168433332467053,0.027172104752194524,0.04719690459986177,0.0,0.04098963737487793,0.07190553843975067
3,0,2,1,4.0,peak,4,77.0,0.033417871830446824,0.034340941828265595,0.05079702024232436,-0.5,-0.003623485565185547,0.07190553843975067
3,0,2,1,4.0,valley,1,35.5,0.07405985606589024,0.0374012598965032,0.02393890525248347,-1.0,-0.07214736938476562,0.07190553843975067
3,0,2,1,4.0,valley,2,46.5,0.028110572424559464,0.030022151191823776,0.02963296890183199,0.0,0.016814708709716797,0.07190553843975067
3,0,2,1,4.0,valley,3,58.0,0.06747600568873732,0.05771553859848762,0.054271548843785475,0.0,0.09443306922912598,0.07190553843975067
3,0,2,1,4.0,valley,4,69.5,0.07336648379975096,0.059937198774117656,0.06333366969834277,0.5,0.10140728950500488,0.07190553843975067
3,0,3,2,6.0,peak,1,32.5,0.05549282894189892,0.05046109873881658,0.025031445190351914,10.0,-0.013167917728424072,0.012029886245727539
3,0,3,2,6.0,peak,2,43.0,0.05390044885817042,0.038349677890108944,0.03924030360994206,-0.5,0.043206095695495605,0.012029886245727539
3,0,3,2,6.0,peak,3,54.0,0.02831906204187349,0.02698467428392372,0.04588340232656636,0.0,0.0438387393951416,0.012029886245727539
3,0,3,2,6.0,peak,4,66.0,0.01864914733188414,0.027920615238544652,0.065518610533413,0.0,0.003963947296142578,0.012029886245727539
3,0,3,2,6.0,peak,5,77.5,0.04768648511219037,0.04202993106785083,0.05750728926980706,0.0,-0.012029886245727539,0.012029886245727539
3,0,3,2,6.0,valley,1,36.5,0.05535431863502353,0.037224006158082024,0.03220135510774147,-1.0,-0.04609346389770508,0.012029886245727539
3,0,3,2,6.0,valley,2,47.5,0.05601571732013543,0.04729898998465605,0.05285933462233443,0.0,0.06746935844421387,0.012029886245727539
3,0,3,2,6.0,valley,3,59.0,0.10837849340194443,0.07619057147635028,0.0686572007917342,0.5,0.14645898342132568,0.012029886245727539
